기준일자,KOSPI지수(종가)-REGIME0,KOSPI지수(종가)-REGIME1,KOSPI지수(종가)-REGIME2,A000270(기아-종가)-REGIME0,A000270(기아-종가)-REGIME1,A000270(기아-종가)-REGIME2,A000660(SK하이닉스-종가)-REGIME0,A000660(SK하이닉스-종가)-REGIME1,A000660(SK하이닉스-종가)-REGIME2,A005380(현대차-종가)-REGIME0,A005380(현대차-종가)-REGIME1,A005380(현대차-종가)-REGIME2,A005490(POSCO홀딩스-종가)-REGIME0,A005490(POSCO홀딩스-종가)-REGIME1,A005490(POSCO홀딩스-종가)-REGIME2,A005930(삼성전자-종가)-REGIME0,A005930(삼성전자-종가)-REGIME1,A005930(삼성전자-종가)-REGIME2,A005935(삼성전자우-종가)-REGIME0,A005935(삼성전자우-종가)-REGIME1,A005935(삼성전자우-종가)-REGIME2,A006400(삼성SDI-종가)-REGIME0,A006400(삼성SDI-종가)-REGIME1,A006400(삼성SDI-종가)-REGIME2,A035420(NAVER-종가)-REGIME0,A035420(NAVER-종가)-REGIME1,A035420(NAVER-종가)-REGIME2,A035720(카카오-종가)-REGIME0,A035720(카카오-종가)-REGIME1,A035720(카카오-종가)-REGIME2,A051910(LG화학-종가)-REGIME0,A051910(LG화학-종가)-REGIME1,A051910(LG화학-종가)-REGIME2
20080910,0.9999736076781781,2.6392319646389805e-05,2.174685090171787e-12,1.1523732947916274e-08,0.4242260907678187,0.5757738977086386,4.3201591728699726e-05,0.9999567304515004,6.795676592082574e-08,2.958571579138249e-07,0.42009376331450854,0.5799059408284049,2.6401953361163725e-07,0.5724068411622434,0.4275928948182274,1.88129734723724e-14,0.9999999999999932,1.7048614184112644e-17,3.2791641317330946e-45,0.9999994986463175,5.013536989748467e-07,0.00023101146066188102,0.9997688397254432,1.4881389264055808e-07,0.1712353059033422,0.8287613930044129,3.3010922509915428e-06,9.409420736442053e-26,0.9999995270193701,4.7298064700325373e-07,1.1603432744334064e-06,0.9999988390675045,5.892198568259322e-10
20080911,0.9999691029061551,3.089709143850134e-05,2.4057711541703793e-12,5.310612365390603e-09,0.4241548634654941,0.5758451312240835,4.591202290633119e-05,0.9999540220223212,6.595476731438062e-08,2.3994334634482047e-07,0.42007694487377467,0.5799228151829503,4.26515221025763e-07,0.5919993106033538,0.40800026288142954,1.492415243492556e-14,0.9999999999999971,1.7668301225295576e-17,4.54690400306793e-45,0.9999995012386473,4.9876136907734e-07,0.00023021161963809883,0.9997696429107018,1.4546965769592335e-07,0.15732988199710748,0.8426666962270691,3.42177582925749e-06,1.0092486388220078e-25,0.999999523451188,4.7654882899949485e-07,1.0147240029909864e-06,0.9999989846544175,6.215781103669246e-10
20080912,0.9999619904243277,3.800957274097992e-05,2.930732780375818e-12,4.4499548040870835e-09,0.42413185709068696,0.5758681384595482,4.498162296026368e-05,0.9999549533837723,6.499326214474112e-08,2.8582973210336146e-07,0.4200908240564734,0.5799088901138659,8.830847891127783e-08,0.6112859434542739,0.3887139682372516,1.9701379463998192e-14,0.9999999999999923,1.78657316820189e-17,4.7857337209096386e-45,0.9999995014769206,4.985230958978181e-07,0.00022947286501347194,0.9997703872453072,1.3988967681140246e-07,0.14462531063319597,0.8553711951877211,3.4941790886722264e-06,1.0329980915614832e-25,0.9999995156858361,4.8431418114714e-07,1.2769740182824162e-06,0.9999987224036003,6.223800438127025e-10
20080916,0.9999439116237459,5.608837212347854e-05,4.1301157578802865e-12,2.179571812515377e-09,0.4240680013295891,0.575931996491029,3.971828216885243e-05,0.9999602156843217,6.603350432900562e-08,1.3075480672442106e-07,0.4200261427045435,0.5799737265407211,7.596416665824772e-07,0.6305045146382406,0.3694947257200972,8.511417835092826e-15,1.0000000000000036,1.926948002148815e-17,2.5698899586622868e-45,0.9999994988168539,5.011831626677231e-07,0.00022840177056772523,0.9997714531110197,1.4511841017818447e-07,0.13267116123150702,0.8673252611641109,3.5776043871498386e-06,4.0384164431691804e-26,0.9999994916297573,5.083702599134436e-07,7.527772946870349e-07,0.9999992465207066,7.019974824779794e-10
20080917,0.9999247229553037,7.527703856710526e-05,6.128865256977349e-12,4.604578707750139e-09,0.42413241619847014,0.5758675791971408,4.1447852171378884e-05,0.9999584872580365,6.488978701998823e-08,1.9281849799003564e-07,0.4200576034249913,0.579942203756582,2.854331691670215e-07,0.6493524354127533,0.35064727915408195,8.511420687233326e-15,1.0000000000000038,2.084039038955148e-17,3.279061118974032e-45,0.9999994999250373,5.00074979269436e-07,0.0002275151659447095,0.9997723431767768,1.416572761470112e-07,0.12175595086439818,0.8782404285337239,3.620601883018866e-06,5.234248858875168e-26,0.9999994851282189,5.148717984777593e-07,9.966632301240365e-07,0.9999990025761121,7.606563203149519e-10
20080918,0.9998908799748155,0.00010912001594904281,9.23509158593839e-12,3.128737895192605e-09,0.4241029788635967,0.5758970180078551,4.0706526156909064e-05,0.9999592290092375,6.446460046485404e-08,1.6155175950892407e-07,0.4200438091440285,0.5799560293042834,4.2596584513019337e-07,0.667980130335237,0.3320194436989221,5.8267975954402195e-15,1.0000000000000064,2.2883323148131048e-17,2.5698767127112583e-45,0.9999995021952366,4.978047797429604e-07,0.00022653205347516312,0.9997733285828372,1.3936368512805002e-07,0.11151507437811911,0.8884812516341051,3.6739877805101527e-06,3.0718823437213884e-26,0.999999470039997,5.299600204663326e-07,1.196357184455542e-06,0.9999988028333868,8.09427275954847e-10
20080919,0.9998431091298823,0.00015689085599470537,1.4122879733175299e-11,6.082694364903476e-09,0.4241637202608761,0.5758362736566192,4.472058809922123e-05,0.9999552176877659,6.172412984897684e-08,2.643074838455552e-07,0.42008445741275835,0.5799152782798291,1.4447038310521884e-08,0.6863346563725755,0.31366532918039025,3.909447743214727e-14,0.999999999999973,2.1637081696484756e-17,5.866668814676984e-45,0.9999995087864441,4.912135723025124e-07,0.0002254488461306637,0.9997744150566255,1.36097241231496e-07,0.10221434573026295,0.8977819808332406,3.673436501114307e-06,3.3126599162762615e-26,0.9999994654602512,5.345397663806229e-07,1.5767683591585463e-06,0.9999984224101507,8.214886943520138e-10
20080922,0.99974233999584,0.00025765998182321494,2.2336742546510153e-11,6.980439428544965e-09,0.4241797494370856,0.5758202435826645,4.624191336451254e-05,0.9999536989633634,5.912326719672632e-08,3.582127255138174e-07,0.4201096340884607,0.5798900076988851,4.143438693726971e-09,0.7048836091454969,0.2951163867110685,3.9094453034330766e-14,0.999999999999973,2.0283351348311988e-17,5.0367012511121066e-45,0.9999995114288801,4.885711361412264e-07,0.0002241626274836137,0.9997757040211378,1.3335137608783925e-07,0.0933147736500931,0.9066815145117719,3.711838139670669e-06,2.701685197568112e-26,0.9999994606440638,5.393559538429827e-07,1.822426961643555e-06,0.9999981767599447,8.130923957912031e-10
20080923,0.9995370653411413,0.0004629346211583697,3.770041309798624e-11,7.231657158710613e-09,0.4241854601769499,0.5758145325915823,4.869709766220193e-05,0.9999512475035169,5.539881598882269e-08,4.785388532120199e-07,0.4201335244600667,0.5798659970011514,2.015176158921156e-09,0.7238048107820932,0.27619518720273484,4.279336564814012e-14,0.9999999999999692,1.84128500396458e-17,6.3830471437596e-45,0.9999995123293881,4.87670628168211e-07,0.00022263359873406232,0.999777236298268,1.3010299534764288e-07,0.08504258961048745,0.9149536807794191,3.729610098187073e-06,3.1888793224128734e-26,0.9999994643680674,5.356319501172723e-07,2.2559542103918567e-06,0.9999977432938705,7.519177343827281e-10
20080924,0.9990944785451752,0.0009055213868173547,6.800773460911562e-11,1.045182533845579e-08,0.42421951004523195,0.5757804795031323,4.97838266988549e-05,0.9999501648260924,5.1347203734477116e-08,5.113156355688572e-07,0.42013847522168657,0.579861013462749,4.127450364320735e-09,0.7432129563795674,0.2567870394929866,5.1239189906260894e-14,0.9999999999999607,1.5465637242206584e-17,4.9517490387543654e-45,0.9999995089649251,4.910350911367417e-07,0.0002207688543439327,0.9997791039730438,1.2717260977654946e-07,0.0773623684647491,0.9226339133879147,3.7181473409119273e-06,3.79451309465931e-26,0.9999994692864125,5.307136052547617e-07,2.430239546277373e-06,0.9999975690959362,6.645160033485004e-10
20080925,0.9981044573823825,0.0018955424860432936,1.3157438421166103e-10,9.785134490798153e-09,0.42421407295606706,0.5757859172589881,4.79973687681179e-05,0.9999519548277535,4.7803473575477576e-08,5.145041400696313e-07,0.42013922571644,0.5798602597794911,4.4853074425051106e-09,0.7630190147128346,0.23698098080186192,5.861537488017975e-14,0.9999999999999535,1.1422417333606421e-17,4.785846407758434e-45,0.9999995036110811,4.963889350969442e-07,0.00021849358907222562,0.9997813816585758,1.247523496633113e-07,0.07010129402662141,0.9298950046369368,3.7013364466466155e-06,3.8315149042206697e-26,0.9999994690051115,5.30994906201072e-07,2.380825745379967e-06,0.9999976186079925,5.662607334306602e-10
20080926,0.9958598867806412,0.004140112947059707,2.722994527025306e-10,7.744517083228843e-09,0.4241934157196152,0.5758065765360573,4.386691579942073e-05,0.9999560880838348,4.5000360918262974e-08,4.378410237051342e-07,0.4201256996582181,0.5798738625008293,6.8110894881203e-09,0.7832227528319474,0.2167772403569668,3.115493328459629e-14,0.999999999999981,9.723179482725911e-18,3.8970226947461423e-45,0.9999994957089047,5.042911115350699e-07,0.0002157076401279489,0.9997841677517695,1.246081004383017e-07,0.06308909018601531,0.9369072008196329,3.7089943567185654e-06,3.511269401165504e-26,0.9999994625201132,5.374799046564256e-07,1.7454870221264855e-06,0.9999982539902101,5.227664354843549e-10
20080929,0.9911429040279093,0.008857095378801565,5.932896528734247e-10,1.012470354150868e-08,0.4242183404436074,0.5757816494318786,4.068041163599132e-05,0.999959277602815,4.198554418732505e-08,4.2376670360540737e-07,0.4201230932757849,0.5798764829575827,1.7518280992857688e-08,0.8037726418624244,0.19622734061929803,2.0630516980543372e-14,0.9999999999999916,8.888737613833514e-18,3.7008878398135934e-45,0.9999994862384946,5.137615215564772e-07,0.00021240485787586073,0.9997874685387111,1.266034111492323e-07,0.0563092865792464,0.9436869762020147,3.7372187440691914e-06,2.9489798292768687e-26,0.9999994482676161,5.517324016455916e-07,1.5001150485085124e-06,0.999998499396638,4.883120424195965e-10
20080930,0.9818489495017885,0.018151049196251455,1.3019604164918155e-09,1.3167057318005675e-08,0.42424286785281073,0.5757571189803214,3.783061489172169e-05,0.999962130552987,3.883211642993269e-08,4.825421081200941e-07,0.42013407094412203,0.5798654465138411,6.08583487220704e-08,0.8245333283078075,0.17546661083384718,1.6375327158329127e-14,0.9999999999999957,8.378344036860211e-18,3.11311897324115e-45,0.9999994741761234,5.258238928821287e-07,0.00020867132099551758,0.9997912001121941,1.2856680840258571e-07,0.049612727101205574,0.9503834416199506,3.8312788486676885e-06,1.5766014224209647e-26,0.9999994219179051,5.780821124806566e-07,1.4629386965602708e-06,0.9999985366181408,4.4316141510752153e-10
20081001,0.96404371033389,0.03595628687071529,2.7953949428310545e-09,1.0475217529815395e-08,0.42422274658779024,0.5757772429371817,3.451663639184877e-05,0.9999654475389484,3.582465470447747e-08,4.896398344744671e-07,0.4201353288217273,0.5798641815385092,1.6358711631323217e-07,0.8453193685282032,0.15468046788468398,1.2387650127940109e-14,0.9999999999999996,8.204751559001384e-18,2.708428999967785e-45,0.9999994595091697,5.404908466379037e-07,0.0002045913053416266,0.9997952805292211,1.281654354985385e-07,0.04313030581375133,0.9568657248228927,3.969363360990604e-06,1.2082693743947264e-26,0.9999993990291435,6.009708742397716e-07,1.6852230556194615e-06,0.9999983144252447,3.516983988356737e-10
20081002,0.9309177174636868,0.06908227669012607,5.8461872833991915e-09,1.0451810505082657e-08,0.4242196036788981,0.5757803858694808,2.931875714456902e-05,0.9999706475259469,3.371690349826162e-08,4.317149208599108e-07,0.420125183091342,0.5798743851938081,1.3749932874253325e-05,0.86603647813114,0.13394977193598914,9.801833515807175e-15,1.0000000000000022,8.266436771994868e-18,1.8067436399860133e-45,0.9999994414646458,5.585353705309328e-07,0.00020002652721684563,0.9997998425174103,1.3095537106363798e-07,0.03686205412817324,0.9631337631576213,4.182714210167564e-06,8.058825534653401e-27,0.9999993746652132,6.253348044765941e-07,1.152535255416044e-06,0.9999988471575528,3.071901835893486e-10
20081006,0.8736546434785882,0.12634534461806937,1.1903342505574485e-08,6.540913165533211e-09,0.4241786072192024,0.5758213862400735,2.2871280554027294e-05,0.9999770959304042,3.2789036420239536e-08,2.9750877345094765e-07,0.42009414595415184,0.5799055565371456,0.000503811771226725,0.8859338290848371,0.11356235914393907,5.826786174555309e-15,1.0000000000000064,8.738191045949251e-18,7.191015548639707e-46,0.9999994220334876,5.779665289334319e-07,0.00019507459544433885,0.9998047907623989,1.3464215495253304e-07,0.030965200527397752,0.969030334516457,4.464956150002896e-06,6.519622380323743e-27,0.9999993539793458,6.460206718193997e-07,8.239087705764539e-07,0.9999991758048383,2.8638948172899374e-10
20081007,0.7968233078830078,0.20317666889536776,2.3221624617526962e-08,1.1909216531014398e-08,0.42422974393866475,0.5757702441523078,1.7986536189243413e-05,0.9999819810713998,3.239240567721582e-08,3.709409181784531e-07,0.42011334930178745,0.5798862797573653,0.0024401519034510876,0.9036876692160798,0.093872178880472,1.1282131820761023e-14,1.0000000000000009,8.688155311974637e-18,1.3100885525592826e-45,0.9999994096177047,5.903823117623927e-07,0.0001897968131173262,0.9998100639336337,1.392532471691744e-07,0.025780659090719103,0.9742146123331167,4.728576168893772e-06,5.2116642367720596e-27,0.9999993325531188,6.674468989159409e-07,7.142246855967383e-07,0.9999992855063851,2.689275501275399e-10
20081008,0.690274925756167,0.30972503254886485,4.169496821474791e-08,6.995476305072543e-09,0.42418331012161764,0.5758166828830951,1.2200807753569198e-05,0.9999877656983741,3.349386704215801e-08,3.150906563070007e-07,0.4200994570012829,0.5799002279081318,0.012037586543043701,0.9129854834404929,0.07497693001646627,9.801848164806323e-15,1.0000000000000022,8.78086482820274e-18,8.480817102636694e-46,0.9999993950646423,6.049353742232285e-07,0.00018426015744493705,0.999815594738782,1.4510377155817054e-07,0.021266941018517373,0.9787280517673234,5.00721416375811e-06,3.333929152483505e-27,0.999999306938479,6.930615388649221e-07,4.904452524140924e-07,0.9999995092794065,2.7533920298801145e-10
20081009,0.5902996522720946,0.4097002778794021,6.984850320377813e-08,7.72485539032339e-09,0.4241886845841445,0.575811307691189,1.1133574894777706e-05,0.9999888324753314,3.394976849649398e-08,3.333146616134289e-07,0.4201043532899684,0.5798953133954411,0.025564087152987525,0.9173428910030192,0.05709302184399628,1.796359724429832e-14,0.9999999999999941,8.021950395852971e-18,7.324720730803e-46,0.9999993817222257,6.182777906732518e-07,0.0001785872500694759,0.9998212623892547,1.503606741178532e-07,0.017630498014453128,0.9823643333855724,5.168599979020821e-06,2.7947925750873224e-27,0.9999992881169156,7.118831021743975e-07,6.336649096175281e-07,0.9999993660781654,2.569229335560331e-10
20081010,0.49228094945465606,0.5077189439553779,1.0658996604982958e-07,5.491539721268014e-09,0.4241570862326072,0.5758429082760418,1.1188844097317234e-05,0.9999887771733866,3.398251065496326e-08,2.1275327686438232e-07,0.42006676891222466,0.5799330183345697,0.051183784670871715,0.908472307196599,0.040343908132532226,7.045532352410864e-15,1.0000000000000049,8.313839900371063e-18,6.0917790635087195e-46,0.9999993696113997,6.303886166264886e-07,0.0001729135994591751,0.999826935137198,1.5126334112810483e-07,0.014704884772417047,0.9852898792326751,5.2359949123284545e-06,1.6470023099243304e-27,0.9999992732340967,7.26765921278792e-07,4.959526275404124e-07,0.999999503793856,2.535145857596954e-10
20081013,0.4211228996768501,0.5788769495968612,1.5072628870418355e-07,5.123844152343842e-09,0.42415043087795923,0.5758495639983853,1.428654689741324e-05,0.9999856815210285,3.193206880630784e-08,2.0327031244003125e-07,0.4200631235433274,0.5799366731864313,0.07869578689747365,0.8965316155056398,0.024772597596889347,8.119275425486444e-15,1.0000000000000038,8.520935855120388e-18,6.559025443846361e-46,0.9999993594617627,6.405382537648548e-07,0.00016724443249741908,0.9998326087741171,1.4679338414207008e-07,0.012382723354950274,0.9876120920175315,5.184627522909813e-06,2.731302090096852e-27,0.9999992913162933,7.086837246372711e-07,5.049819665045142e-07,0.9999994947733838,2.4464760415679944e-10
20081014,0.3536832975840834,0.6463165023459696,2.0006994713725675e-07,6.972957996123832e-09,0.42417686760579787,0.5758231254214327,1.7867483931164774e-05,0.9999821043319534,2.8184109950256307e-08,2.5655769196490584e-07,0.4200822844335566,0.5799174590088223,0.15220057377110485,0.8368776153749533,0.010921810853944353,4.279340073725946e-14,0.9999999999999691,5.0820266472214736e-18,1.2192249173120525e-45,0.9999993489787348,6.510212814780783e-07,0.00016138800627082172,0.9998384700260321,1.4196769560411938e-07,0.010500254649244315,0.989494692374646,5.052976114252383e-06,7.404950489353491e-27,0.9999993179087909,6.820912268632996e-07,6.446454366664904e-07,0.9999993551448313,2.097300896636695e-10
20081015,0.2594670080655541,0.7405327350444497,2.568899964657727e-07,5.115856279922112e-09,0.4241426923477565,0.5758573025365759,1.6135320263654227e-05,0.9999838387906222,2.5889108776628696e-08,2.448042767087168e-07,0.4200739876812857,0.5799257675145084,0.5260961493629824,0.4707813601738497,0.0031224904631705326,2.3681333948305297e-14,0.9999999999999882,3.248612151108509e-18,8.481881448630444e-46,0.999999328650739,6.713492772956955e-07,0.0001550460852693793,0.9998448066140341,1.473006950283426e-07,0.008815585749054286,0.9911793621175932,5.052133357080336e-06,4.242175145148744e-27,0.9999992994450074,7.005550102526448e-07,5.941992880682918e-07,0.9999994056268985,1.7381138396230886e-10
20081016,0.1434055212926979,0.8565941527509366,3.259563654927486e-07,1.248930141129976e-09,0.4240065331509177,0.5759934656003407,1.1257315315881384e-05,0.9999887173035202,2.53811587261688e-08,4.166468463706072e-08,0.41992205127591453,0.5800779070594716,0.8722232545784133,0.1268894409308925,0.0008873044906967961,3.1233469506535877e-15,1.0000000000000089,3.3399086002637514e-18,3.3495656523242617e-46,0.999999300360386,6.996396302683422e-07,0.0001482913904582564,0.9998515457221648,1.6288737552677578e-07,0.007326108034065034,0.9926687426629379,5.149303001542738e-06,1.665832694877526e-27,0.999999262106851,7.378931667149748e-07,3.038737505063535e-07,0.9999996959536732,1.7257441115146028e-10
20081017,0.07224848790329703,0.9277511043663533,4.0773034971619103e-07,5.356243096550644e-10,0.4239239707621855,0.5760760287023785,9.128157274401886e-06,0.9999908469633698,2.4879350511995967e-08,1.3873599174030102e-08,0.41983071740264155,0.58016926872383,0.9625234264740189,0.03719111939019479,0.00028545413578909403,3.2779375923066875e-15,1.0000000000000087,3.418631121686571e-18,2.0804473266645517e-46,0.9999992728752896,7.271247269739145e-07,0.00014159743330142887,0.9998582293553216,1.7321137558260772e-07,0.006102493927240921,0.9938923226243294,5.183448434203075e-06,1.782675859982962e-27,0.9999992473430179,7.526569998732307e-07,2.7742105144649145e-07,0.999999722406947,1.719996553110923e-10
20081020,0.03704679073324397,0.9629527141296195,4.95137136676698e-07,9.56664815901842e-10,0.42397301539572696,0.5760269836477965,8.267930224810479e-06,0.9999917078433669,2.4226403099680158e-08,4.7833008405163935e-08,0.41992785387287035,0.5800720982941919,0.986135167833147,0.013779068102817706,8.576406403820317e-05,7.045544288924524e-15,1.0000000000000049,3.098642531737794e-18,1.7834532334268882e-46,0.9999992494967527,7.505032636921387e-07,0.0001350091636391625,0.9998648100373589,1.8079900043536281e-07,0.005090689214604674,0.9949041346616025,5.176123797037717e-06,1.8029129299365938e-27,0.9999992375904616,7.624095561644856e-07,3.6922195828268393e-07,0.9999996306240287,1.540114198526677e-10
20081021,0.016283508772337762,0.9837159055581634,5.856694993354335e-07,9.207360659139435e-10,0.4239668537910798,0.5760331452883725,6.417433400509112e-06,0.9999935582517001,2.4314894197179717e-08,3.243459417069216e-08,0.41989315341503947,0.5801068141504369,0.9955978874974271,0.00437747311171796,2.4639390857974694e-05,6.4079939273370954e-15,1.0000000000000056,2.80305093845856e-18,1.8536650396790535e-46,0.9999992297890519,7.702109643724358e-07,0.00012842842118813053,0.9998713767515301,1.9482728042396014e-07,0.004216762657960484,0.9957780061337139,5.231208329876082e-06,1.4024741720050964e-27,0.9999992238811606,7.761188571726976e-07,3.3862587194606773e-07,0.9999996612380361,1.3609060286746505e-10
20081022,0.0049073886628580084,0.9950919329782746,6.783588678856526e-07,3.1932624460384273e-10,0.423866502392694,0.5761334972881678,4.14510898880303e-06,0.9999958295085336,2.5382472364892854e-08,6.132885031697934e-09,0.4197530613263716,0.5802469325408139,0.998778690620864,0.0012128981604503652,8.411218688653667e-06,3.787850901347664e-15,1.0000000000000082,2.7479378834927887e-18,1.5575966907339898e-46,0.9999992110694028,7.889306135454945e-07,0.00012193368096510134,0.9998778488893362,2.1742969724865734e-07,0.0034577941918290177,0.9965368326811889,5.373126986569049e-06,1.418557186033983e-27,0.9999992154847125,7.845153052052062e-07,2.079647635883788e-07,0.9999997919007046,1.3453028424775815e-10
20081023,0.0008197438688024941,0.9991794866868327,7.694443655942538e-07,2.233610429265879e-10,0.4238230125849367,0.5761769871918903,2.675740104821885e-06,0.9999972971935845,2.7066305281172587e-08,6.912254389826615e-09,0.4197527239786947,0.5802472691091216,0.9995789216441161,0.00041754164323127007,3.5367126555742424e-06,6.623362689547001e-16,1.0000000000000113,3.0184096550666023e-18,1.0541908109244912e-46,0.9999991937970218,8.062029943800988e-07,0.0001155669618963567,0.9998841751765558,2.578615468691483e-07,0.0028215035145794497,0.9971729517580932,5.544727331896561e-06,1.3243917640509031e-27,0.9999992047443684,7.952556492159303e-07,9.836661367340188e-08,0.9999999014837712,1.4961348885671774e-10
20081024,5.7880764699049825e-05,0.9999412669105897,8.523247120183083e-07,7.20343458827967e-11,0.4237186314102781,0.5762813685178754,1.864359367295437e-06,0.9999981065031958,2.913743170498101e-08,2.9207632529781033e-09,0.4196856413460387,0.5803143557332686,0.999783078180002,0.0002153780865511583,1.5437334495974609e-06,2.2572804742250527e-17,1.000000000000012,3.384872713514427e-18,4.388211679198508e-47,0.9999991818022016,8.181978145330098e-07,0.00010980129407512802,0.999889900797081,2.9790884274107456e-07,0.0023125205383032273,0.9976818159886064,5.663473094917255e-06,9.032576503702218e-28,0.9999991887437225,8.112562949733109e-07,5.278877662710008e-08,0.9999999470369461,1.7427562250797235e-10
20081027,5.3794510616238755e-06,0.999993703876163,9.166727763528455e-07,1.1892400681930008e-10,0.4237646671968806,0.5762353326843832,1.5952724136899208e-06,0.9999983734468368,3.128074391997555e-08,8.388446167589656e-09,0.4197753081819755,0.5802246834296488,0.999906576607741,9.257774376194363e-05,8.456484997940709e-07,1.13554806834086e-16,1.0000000000000118,3.769897252148885e-18,5.814619050575875e-47,0.9999991866383324,8.133616835974493e-07,0.00010535353718640874,0.9998943621357778,2.8432703485027575e-07,0.0019182208405383288,0.9980761061782374,5.672981228671321e-06,9.799241911761263e-28,0.999999186740979,8.132590385308099e-07,8.929801568447958e-08,0.9999999105068764,1.9510622593336093e-10
20081028,2.048656442393719e-06,0.999996987907706,9.634358526114688e-07,3.3232357376190087e-10,0.4238639388802642,0.5761360607876,1.945314898936457e-06,0.9999980217110591,3.2974036467137234e-08,3.045198097115573e-08,0.41988547471536525,0.5801144948327244,0.9999399865977222,5.943628577830392e-05,5.771165021421745e-07,4.208518703584864e-16,1.0000000000000115,4.153863982692256e-18,7.685765536696538e-47,0.999999204657058,7.953429580853342e-07,0.00010146132699976331,0.99989826655717,2.721158292206321e-07,0.0016055244882308306,0.9983888396829114,5.635828862381154e-06,1.0146592855961807e-27,0.9999991904560869,8.095439306566086e-07,1.7102665325321536e-07,0.9999998287700397,2.033052193890168e-10
20081029,1.526716453207578e-06,0.9999974751411738,9.981423740565242e-07,4.53791609472102e-10,0.42390306648467097,0.576096933061725,2.079521914155223e-06,0.9999978859639063,3.451417418980377e-08,1.734799020011049e-08,0.4198492519168407,0.5801507307352396,0.9999084879742375,9.108993555715419e-05,4.2209020798861906e-07,7.506471495589797e-16,1.0000000000000113,4.536843388156763e-18,9.366422358431453e-47,0.9999992334936416,7.665063745110604e-07,9.797664586805515e-05,0.9999017593451891,2.6400894150356814e-07,0.0013601008534580262,0.9986343758058389,5.523340707572169e-06,9.35433690504657e-28,0.9999991998388569,8.001611607495004e-07,1.1302639959606619e-07,0.9999998867489353,2.246632196684338e-10
20081030,4.202328541662595e-06,0.9999947796398435,1.0180316159260533e-06,1.3952727572881063e-09,0.4240063423001731,0.5759936563047415,2.645818829970781e-06,0.9999973187529099,3.542825488557351e-08,7.769006428693638e-08,0.41996983494286916,0.5800300873671369,0.9997546559942574,0.00024504331657405144,3.006891711345001e-07,1.492434501780315e-14,0.9999999999999973,3.286575495896878e-18,4.609734506166153e-46,0.9999992730906726,7.269093435096507e-07,9.502937635899912e-05,0.9999047306308508,2.3999278898073797e-07,0.0011736246760044474,0.9988211278404381,5.247483561865889e-06,1.886124863251773e-27,0.9999992287621197,7.712378980079244e-07,2.7518022037630234e-07,0.9999997246018331,2.1794471554254703e-10
20081031,6.404948751583727e-06,0.9999925608157144,1.0342355351966802e-06,7.900642735343058e-10,0.4239577756868375,0.5760422235232855,2.7711701536005636e-06,0.9999971925628259,3.626701523030573e-08,3.5364200875169505e-08,0.41990825025580353,0.5800917143800661,0.9996157477246718,0.0003840507736478793,2.015016828610953e-07,1.3598602175509527e-14,0.9999999999999986,2.0772442263015052e-18,8.327783400570122e-46,0.9999993056622868,6.943377291412082e-07,9.20870703019893e-05,0.9999076805531619,2.3237653471112216e-07,0.00101382966359641,0.9989811424581276,5.027878280354241e-06,1.5737740079164018e-27,0.9999992427070756,7.57292942160644e-07,3.364846921867545e-07,0.9999996633148388,2.004670653339648e-10
20081103,8.432758183282106e-06,0.9999905178175853,1.049424232476143e-06,6.260380649336959e-10,0.42393224639409965,0.5760677529800495,2.830703757785474e-06,0.9999971322706502,3.702558657136381e-08,2.6305107055148073e-08,0.4198794469897096,0.580120526705254,0.9995877457132442,0.0004121289102526688,1.2537650583303626e-07,5.5558584442849676e-15,1.0000000000000067,1.6767450557381791e-18,9.992071352690153e-46,0.999999327446711,6.72553304929628e-07,8.919959551659402e-05,0.9999105709407837,2.2946369825317408e-07,0.0008712886149630276,0.9991238152845611,4.896100480203109e-06,2.6122127659994883e-27,0.9999992678305129,7.321695049292823e-07,3.390563589140809e-07,0.9999996607626326,1.810065592216318e-10
20081104,1.0702065589285158e-05,0.9999882327478627,1.0651865488815234e-06,4.5369139590207936e-10,0.4239016776115411,0.5760983219349547,2.5373682553288806e-06,0.9999974245625549,3.8069184396980924e-08,1.7435637847962134e-08,0.4198432189055833,0.5801567636588494,0.9996589572368187,0.00034096820725692975,7.455592680906976e-08,5.05022581248924e-15,1.0000000000000069,1.291547184319586e-18,9.63545141391073e-46,0.9999993390564909,6.60943525252053e-07,8.636912020339437e-05,0.9999134042430442,2.266367508962193e-07,0.0007367149225612857,0.9992583526261974,4.932451245576437e-06,3.521471933312689e-27,0.999999284579191,7.154208266915422e-07,2.5631136319281886e-07,0.9999997435146829,1.7395197778123815e-10
20081105,1.1690894604369038e-05,0.99998722532242,1.0837829765170255e-06,5.352142187676612e-10,0.423911009400934,0.5760889900640386,2.631905904103942e-06,0.9999973291715686,3.892252223352329e-08,1.6032961309602248e-08,0.41982969444275176,0.5801702895243576,0.9997012883243952,0.0002986710482497139,4.062735740208842e-08,5.2971600454224195e-15,1.0000000000000067,8.356949064407152e-19,1.0175152194563313e-45,0.9999993426145956,6.573854205424537e-07,8.350819085960331e-05,0.9999162642929824,2.2751615647293478e-07,0.0006128354730011886,0.9993820769300681,5.087596935095176e-06,4.6742928870344316e-27,0.999999283984999,7.160150185226736e-07,2.965900627956101e-07,0.9999997032520098,1.5792554266626208e-10
