Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank,Date
014710,사조씨푸드,KOSPI,,4525.0,2,-105.0,-2.27,4650.0,4910.0,4510.0,392510.0,1862764715.0,77913907075.0,17218543,STK,1689,2022-12-29
009180,한솔로지스틱스,KOSPI,,2820.0,2,-60.0,-2.08,2845.0,2855.0,2765.0,114788.0,321584015.0,77486338500.0,27477425,STK,1692,2022-12-29
003010,혜인,KOSPI,,6050.0,2,-300.0,-4.72,6320.0,6350.0,6020.0,269262.0,1647166380.0,76912119350.0,12712747,STK,1697,2022-12-29
001380,SG글로벌,KOSPI,,1705.0,2,-60.0,-3.4,1755.0,1780.0,1705.0,200406.0,347769745.0,76663863815.0,44964143,STK,1698,2022-12-29
011390,부산산업,KOSPI,,72500.0,2,-2300.0,-3.07,74800.0,74900.0,72100.0,4749.0,346312200.0,76560000000.0,1056000,STK,1700,2022-12-29
100220,비상교육,KOSPI,,5850.0,2,-120.0,-2.01,5880.0,5950.0,5810.0,14179.0,83218800.0,76030934850.0,12996741,STK,1705,2022-12-29
027740,마니커,KOSPI,,1195.0,1,25.0,2.14,1165.0,1200.0,1140.0,285057.0,331566890.0,75895917460.0,63511228,STK,1709,2022-12-29
001140,국보,KOSPI,,728.0,2,-55.0,-7.02,770.0,778.0,712.0,1110642.0,810210183.0,75639265520.0,103900090,STK,1713,2022-12-29
338100,NH프라임리츠,KOSPI,,4040.0,1,10.0,0.25,4040.0,4050.0,4010.0,11099.0,44820005.0,75386400000.0,18660000,STK,1716,2022-12-29
004410,서울식품,KOSPI,,201.0,2,-4.0,-1.95,205.0,205.0,199.0,1284396.0,258402936.0,75325867359.0,374755559,STK,1717,2022-12-29
006090,사조오양,KOSPI,,7990.0,2,-70.0,-0.87,8010.0,8150.0,7980.0,14014.0,112899900.0,75287684610.0,9422739,STK,1719,2022-12-29
002220,한일철강,KOSPI,,2815.0,2,-60.0,-2.09,2875.0,2900.0,2755.0,50707.0,141589705.0,75153349900.0,26697460,STK,1721,2022-12-29
000950,전방,KOSPI,,44450.0,2,-1050.0,-2.31,45950.0,47200.0,43650.0,2739.0,122359100.0,74676000000.0,1680000,STK,1725,2022-12-29
031820,콤텍시스템,KOSPI,,607.0,2,-18.0,-2.88,620.0,622.0,604.0,378250.0,230563129.0,73478239862.0,121051466,STK,1738,2022-12-29
023350,한국종합기술,KOSPI,,6710.0,2,-290.0,-4.14,6910.0,6970.0,6690.0,109265.0,740499250.0,73474500000.0,10950000,STK,1739,2022-12-29
000910,유니온,KOSPI,,4705.0,2,-105.0,-2.18,4775.0,4820.0,4690.0,35480.0,168044840.0,73452667395.0,15611619,STK,1740,2022-12-29
005110,한창,KOSPI,,917.0,1,6.0,0.66,911.0,930.0,905.0,2025255.0,1858194667.0,72805827556.0,79395668,STK,1745,2022-12-29
002630,오리엔트바이오,KOSPI,,613.0,2,-6.0,-0.97,616.0,623.0,613.0,196303.0,120864057.0,72691382065.0,118583005,STK,1748,2022-12-29
000157,두산2우B,KOSPI,,81100.0,2,-1300.0,-1.58,81100.0,82000.0,80400.0,151.0,12221300.0,72425381800.0,893038,STK,1751,2022-12-29
143210,핸즈코퍼레이션,KOSPI,,3305.0,1,55.0,1.69,3195.0,3470.0,3195.0,58704.0,198175150.0,72258100740.0,21863268,STK,1754,2022-12-29
012160,영흥,KOSPI,,709.0,2,-21.0,-2.88,729.0,741.0,705.0,96955.0,69565781.0,71829053748.0,101310372,STK,1763,2022-12-29
004440,삼일씨엔에스,KOSPI,,5600.0,2,-190.0,-3.28,5700.0,5760.0,5590.0,10233.0,57702440.0,71298903200.0,12731947,STK,1768,2022-12-29
006880,신송홀딩스,KOSPI,,5990.0,2,-240.0,-3.85,6180.0,6230.0,5910.0,106301.0,639350360.0,70854859420.0,11828858,STK,1777,2022-12-29
010600,웰바이오텍,KOSPI,,1065.0,2,-40.0,-3.62,1080.0,1100.0,1050.0,387792.0,413532265.0,70750190760.0,66432104,STK,1778,2022-12-29
049800,우진플라임,KOSPI,,3530.0,2,-35.0,-0.98,3525.0,3580.0,3450.0,35244.0,123236750.0,70600000000.0,20000000,STK,1779,2022-12-29
012170,아센디오,KOSPI,,829.0,2,-11.0,-1.31,824.0,849.0,812.0,93363.0,76700065.0,70125796412.0,84590828,STK,1785,2022-12-29
013520,화승코퍼레이션,KOSPI,,1400.0,2,-50.0,-3.45,1450.0,1450.0,1385.0,63638.0,89703845.0,70071752800.0,50051252,STK,1787,2022-12-29
004270,남성,KOSPI,,1930.0,2,-100.0,-4.93,2000.0,2010.0,1925.0,95200.0,186919660.0,69889468800.0,36212160,STK,1789,2022-12-29
357250,미래에셋맵스리츠,KOSPI,,3470.0,2,-5.0,-0.14,3475.0,3475.0,3450.0,8697.0,30075995.0,69747000000.0,20100000,STK,1792,2022-12-29
085310,엔케이,KOSPI,,870.0,1,1.0,0.12,863.0,870.0,854.0,64388.0,55389305.0,69585516240.0,79983352,STK,1795,2022-12-29
002920,유성기업,KOSPI,,2675.0,2,-35.0,-1.29,2710.0,2710.0,2655.0,16482.0,44128915.0,69409562500.0,25947500,STK,1797,2022-12-29
010660,화천기계,KOSPI,,3150.0,2,-140.0,-4.26,3290.0,3295.0,3110.0,365205.0,1157874875.0,69300000000.0,22000000,STK,1799,2022-12-29
069730,DSR제강,KOSPI,,4775.0,2,-225.0,-4.5,4920.0,4950.0,4755.0,56938.0,275248305.0,68760000000.0,14400000,STK,1807,2022-12-29
009320,대우부품,KOSPI,,1440.0,2,-10.0,-0.69,1425.0,1460.0,1425.0,100196.0,143821710.0,68610780000.0,47646375,STK,1812,2022-12-29
014440,영보화학,KOSPI,,3420.0,2,-70.0,-2.01,3440.0,3455.0,3340.0,31694.0,107609615.0,68400000000.0,20000000,STK,1815,2022-12-29
378850,화승알앤에이,KOSPI,,3595.0,2,-55.0,-1.51,3590.0,3660.0,3535.0,27276.0,98523485.0,68282074685.0,18993623,STK,1819,2022-12-29
069460,대호에이엘,KOSPI,,1300.0,2,-40.0,-2.99,1350.0,1365.0,1285.0,480925.0,628694045.0,67604574700.0,52003519,STK,1825,2022-12-29
33637K,솔루스첨단소재1우,KOSPI,,7980.0,3,0.0,0.0,7910.0,8040.0,7830.0,15938.0,126206500.0,67472647620.0,8455219,STK,1826,2022-12-29
000850,화천기공,KOSPI,,30650.0,2,-150.0,-0.49,30850.0,31000.0,30350.0,5017.0,153241400.0,67430000000.0,2200000,STK,1827,2022-12-29
071090,하이스틸,KOSPI,,3300.0,2,-220.0,-6.25,3485.0,3495.0,3295.0,155773.0,525197650.0,66631854300.0,20191471,STK,1833,2022-12-29
023810,인팩,KOSPI,,6660.0,2,-50.0,-0.75,6610.0,6660.0,6470.0,12648.0,82714180.0,66600000000.0,10000000,STK,1834,2022-12-29
000590,CS홀딩스,KOSPI,,57600.0,2,-2300.0,-3.84,59000.0,59300.0,57400.0,1608.0,93347100.0,66498163200.0,1154482,STK,1836,2022-12-29
006980,우성,KOSPI,,21500.0,2,-400.0,-1.83,21500.0,21850.0,21400.0,2373.0,50901100.0,66435000000.0,3090000,STK,1838,2022-12-29
034300,신세계건설,KOSPI,,16550.0,2,-500.0,-2.93,17050.0,17100.0,16200.0,9436.0,156694300.0,66200000000.0,4000000,STK,1840,2022-12-29
008420,문배철강,KOSPI,,3220.0,2,-110.0,-3.3,3310.0,3340.0,3220.0,135324.0,443389030.0,66021286100.0,20503505,STK,1845,2022-12-29
120115,코오롱인더우,KOSPI,,23800.0,2,-200.0,-0.83,23800.0,24000.0,23550.0,5869.0,139277700.0,65875068000.0,2767860,STK,1848,2022-12-29
003080,성보화학,KOSPI,,3275.0,2,-10.0,-0.3,3290.0,3290.0,3200.0,17094.0,55232870.0,65565500000.0,20020000,STK,1852,2022-12-29
123700,SJM,KOSPI,,4200.0,2,-185.0,-4.22,4385.0,4385.0,4170.0,61074.0,259777935.0,65540571600.0,15604898,STK,1853,2022-12-29
015260,에이엔피,KOSPI,,1610.0,2,-15.0,-0.92,1615.0,1625.0,1545.0,122778.0,193379135.0,65335656330.0,40581153,STK,1855,2022-12-29
041650,상신브레이크,KOSPI,,3025.0,2,-205.0,-6.35,3190.0,3190.0,2995.0,48591.0,148826735.0,64951136250.0,21471450,STK,1860,2022-12-29
027970,세하,KOSPI,,1125.0,2,-10.0,-0.88,1120.0,1165.0,1100.0,122650.0,137396855.0,64758371625.0,57562997,STK,1862,2022-12-29
090080,평화산업,KOSPI,,1175.0,2,-20.0,-1.67,1180.0,1190.0,1155.0,172280.0,201164790.0,64510154325.0,54902259,STK,1863,2022-12-29
000105,유한양행우,KOSPI,,54600.0,2,-400.0,-0.73,54100.0,55000.0,54100.0,545.0,29784800.0,64479324000.0,1180940,STK,1865,2022-12-29
026940,부국철강,KOSPI,,3205.0,2,-140.0,-4.19,3310.0,3345.0,3200.0,120090.0,390671135.0,64100000000.0,20000000,STK,1870,2022-12-29
009770,삼정펄프,KOSPI,,25500.0,2,-300.0,-1.16,25800.0,25800.0,25200.0,1264.0,32262550.0,63749260500.0,2499971,STK,1876,2022-12-29
009440,KC그린홀딩스,KOSPI,,2820.0,2,-5.0,-0.18,2790.0,2825.0,2745.0,20515.0,57303105.0,63266643600.0,22434980,STK,1883,2022-12-29
092780,동양피스톤,KOSPI,,4795.0,2,-80.0,-1.64,4790.0,4875.0,4680.0,35432.0,169538805.0,63142765700.0,13168460,STK,1885,2022-12-29
014130,한익스프레스,KOSPI,,5260.0,2,-80.0,-1.5,5270.0,5350.0,5160.0,12837.0,67209230.0,63120000000.0,12000000,STK,1886,2022-12-29
019180,티에이치엔,KOSPI,,3495.0,2,-130.0,-3.59,3620.0,3620.0,3460.0,92107.0,323006180.0,62910000000.0,18000000,STK,1891,2022-12-29
005750,대림B&Co,KOSPI,,3770.0,2,-25.0,-0.66,3750.0,3790.0,3710.0,33271.0,124319500.0,62854344800.0,16672240,STK,1894,2022-12-29
133820,화인베스틸,KOSPI,,2090.0,2,-55.0,-2.56,2135.0,2135.0,2070.0,33593.0,70140965.0,62244256690.0,29781941,STK,1902,2022-12-29
020760,일진디스플,KOSPI,,1205.0,1,10.0,0.84,1180.0,1215.0,1170.0,73087.0,86198045.0,62074057905.0,51513741,STK,1905,2022-12-29
021820,세원정공,KOSPI,,6150.0,2,-120.0,-1.91,6300.0,6360.0,6120.0,112101.0,697556270.0,61500000000.0,10000000,STK,1911,2022-12-29
001620,케이비아이동국실업,KOSPI,,610.0,2,-8.0,-1.29,612.0,618.0,600.0,50446.0,30839555.0,61166539760.0,100273016,STK,1916,2022-12-29
090370,메타랩스,KOSPI,,2445.0,2,-50.0,-2.0,2590.0,2590.0,2420.0,22593.0,55686545.0,60891964605.0,24904689,STK,1923,2022-12-29
078935,GS우,KOSPI,,34100.0,2,-150.0,-0.44,34200.0,34200.0,33950.0,5941.0,202402800.0,60862566600.0,1784826,STK,1926,2022-12-29
005320,국동,KOSPI,,1085.0,2,-55.0,-4.82,1120.0,1125.0,1070.0,347692.0,379418825.0,60328643060.0,55602436,STK,1933,2022-12-29
005360,모나미,KOSPI,,3175.0,2,-90.0,-2.76,3295.0,3310.0,3170.0,63387.0,204277560.0,59998949725.0,18897307,STK,1939,2022-12-29
017370,우신시스템,KOSPI,,3200.0,2,-5.0,-0.16,3170.0,3205.0,3105.0,54003.0,170256755.0,58604972800.0,18314054,STK,1961,2022-12-29
000725,현대건설우,KOSPI,,55000.0,2,-200.0,-0.36,55100.0,55300.0,55000.0,1702.0,93730800.0,58008115000.0,1054693,STK,1966,2022-12-29
005305,롯데칠성우,KOSPI,,74600.0,3,0.0,0.0,75300.0,75300.0,73700.0,566.0,42180700.0,57838126000.0,775310,STK,1972,2022-12-29
004870,티웨이홀딩스,KOSPI,,525.0,2,-30.0,-5.41,555.0,555.0,514.0,841212.0,441090693.0,57472887675.0,109472167,STK,1978,2022-12-29
000215,DL우,KOSPI,,33900.0,2,-800.0,-2.31,34850.0,35000.0,33500.0,1011.0,34285250.0,57159298500.0,1686115,STK,1983,2022-12-29
006805,미래에셋증권우,KOSPI,,4040.0,2,-75.0,-1.82,4120.0,4125.0,4000.0,5793.0,23457965.0,56866030000.0,14075750,STK,1986,2022-12-29
051630,진양화학,KOSPI,,3595.0,2,-35.0,-0.96,3590.0,3640.0,3565.0,10424.0,37383810.0,56801000000.0,15800000,STK,1987,2022-12-29
023150,MH에탄올,KOSPI,,7610.0,2,-240.0,-3.06,7850.0,7870.0,7560.0,19902.0,152100170.0,56150582860.0,7378526,STK,1999,2022-12-29
021050,서원,KOSPI,,1175.0,2,-50.0,-4.08,1215.0,1230.0,1175.0,123817.0,147272820.0,55782643250.0,47474590,STK,2003,2022-12-29
010770,평화홀딩스,KOSPI,,3750.0,2,-75.0,-1.96,3775.0,3820.0,3735.0,56188.0,211492925.0,54845497500.0,14625466,STK,2017,2022-12-29
006570,대림통상,KOSPI,,3570.0,2,-210.0,-5.56,3770.0,3770.0,3570.0,6441.0,23354805.0,54353250000.0,15225000,STK,2024,2022-12-29
37550L,DL이앤씨2우(전환),KOSPI,,25700.0,2,-950.0,-3.56,26650.0,26650.0,24450.0,2677.0,68674500.0,54277140700.0,2111951,STK,2025,2022-12-29
007610,선도전기,KOSPI,,3000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000000000.0,18000000,STK,2029,2022-12-29
001275,부국증권우,KOSPI,,18000.0,2,-350.0,-1.91,18300.0,18300.0,17900.0,4187.0,75375350.0,54000000000.0,3000000,STK,2030,2022-12-29
000040,KR모터스,KOSPI,,560.0,2,-2.0,-0.36,569.0,569.0,554.0,140872.0,78752594.0,53837540400.0,96138465,STK,2032,2022-12-29
004100,태양금속,KOSPI,,1445.0,1,15.0,1.05,1430.0,1450.0,1390.0,158301.0,224301445.0,53031500000.0,36700000,STK,2043,2022-12-29
101140,인바이오젠,KOSPI,,775.0,2,-41.0,-5.02,800.0,850.0,769.0,337376.0,264805142.0,52414564400.0,67631696,STK,2051,2022-12-29
001020,페이퍼코리아,KOSPI,,1095.0,2,-25.0,-2.23,1110.0,1130.0,1080.0,97216.0,107144790.0,52085656950.0,47566810,STK,2057,2022-12-29
025530,SJM홀딩스,KOSPI,,3425.0,2,-210.0,-5.78,3600.0,3615.0,3385.0,67979.0,235515255.0,51148977400.0,14934008,STK,2075,2022-12-29
011300,성안,KOSPI,,890.0,1,50.0,5.95,831.0,896.0,829.0,568408.0,496529890.0,50603495400.0,56857860,STK,2088,2022-12-29
145210,다이나믹디자인,KOSPI,,3590.0,2,-195.0,-5.15,3780.0,3780.0,3585.0,525402.0,1915466555.0,50048376680.0,13941052,STK,2100,2022-12-29
023960,에쓰씨엔지니어링,KOSPI,,1595.0,2,-5.0,-0.31,1580.0,1630.0,1575.0,76143.0,121576650.0,49842721225.0,31249355,STK,2102,2022-12-29
37550K,DL이앤씨우,KOSPI,,23300.0,2,-500.0,-2.1,23850.0,23850.0,22800.0,2372.0,54852150.0,49253520500.0,2113885,STK,2111,2022-12-29
025560,미래산업,KOSPI,,10850.0,2,-700.0,-6.06,11550.0,11550.0,10850.0,23316.0,257269200.0,48304275950.0,4452007,STK,2127,2022-12-29
044380,주연테크,KOSPI,,806.0,2,-48.0,-5.62,856.0,856.0,794.0,490844.0,398502964.0,47714590664.0,59199244,STK,2136,2022-12-29
008775,호텔신라우,KOSPI,,62900.0,3,0.0,0.0,62500.0,63600.0,62000.0,5740.0,360418900.0,47293189100.0,751879,STK,2142,2022-12-29
005820,원림,KOSPI,,20550.0,3,0.0,0.0,20300.0,20600.0,20300.0,1671.0,34253850.0,47223283500.0,2297970,STK,2143,2022-12-29
013000,세우글로벌,KOSPI,,1640.0,2,-65.0,-3.81,1685.0,1695.0,1630.0,257351.0,424810645.0,47076250840.0,28705031,STK,2147,2022-12-29
005030,부산주공,KOSPI,,643.0,2,-36.0,-5.3,679.0,679.0,642.0,1077750.0,702020277.0,46893339284.0,72928988,STK,2152,2022-12-29
011420,갤럭시아에스엠,KOSPI,,1700.0,2,-45.0,-2.58,1725.0,1745.0,1680.0,41188.0,70167010.0,46834394800.0,27549644,STK,2153,2022-12-29
006200,한국전자홀딩스,KOSPI,,1000.0,2,-35.0,-3.38,1035.0,1035.0,989.0,248205.0,248181848.0,46803136000.0,46803136,STK,2154,2022-12-29
018500,동원금속,KOSPI,,1000.0,2,-45.0,-4.31,1025.0,1035.0,999.0,217585.0,219765227.0,46754933000.0,46754933,STK,2155,2022-12-29
008600,윌비스,KOSPI,,689.0,2,-6.0,-0.86,695.0,695.0,674.0,92947.0,63163974.0,46325630871.0,67236039,STK,2163,2022-12-29
011090,에넥스,KOSPI,,768.0,2,-29.0,-3.64,791.0,798.0,768.0,218047.0,170495537.0,46073580288.0,59991641,STK,2168,2022-12-29
155900,바다로19호,KOSPI,,2975.0,1,5.0,0.17,2975.0,2980.0,2960.0,9311.0,27658610.0,45220011900.0,15200004,STK,2177,2022-12-29
012600,센트럴인사이트,KOSPI,,2490.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45159499050.0,18136345,STK,2180,2022-12-29
010640,진양폴리,KOSPI,,4420.0,2,-90.0,-2.0,4500.0,4500.0,4360.0,20958.0,92303005.0,44200000000.0,10000000,STK,2196,2022-12-29
000760,이화산업,KOSPI,,15750.0,2,-650.0,-3.96,15950.0,16300.0,15750.0,534.0,8538350.0,44100000000.0,2800000,STK,2197,2022-12-29
118000,초록뱀헬스케어,KOSPI,,520.0,2,-21.0,-3.88,539.0,540.0,519.0,544877.0,286751930.0,44046592200.0,84704985,STK,2201,2022-12-29
003465,유화증권우,KOSPI,,2460.0,3,0.0,0.0,2440.0,2460.0,2440.0,34.0,83620.0,42992005500.0,17476425,STK,2209,2022-12-29
145270,케이탑리츠,KOSPI,,885.0,2,-25.0,-2.75,910.0,914.0,880.0,128355.0,113943335.0,42533784990.0,48060774,STK,2214,2022-12-29
012280,영화금속,KOSPI,,796.0,2,-16.0,-1.97,805.0,812.0,792.0,150300.0,120073367.0,42502025980.0,53394505,STK,2215,2022-12-29
002690,동일제강,KOSPI,,2070.0,2,-75.0,-3.5,2115.0,2130.0,2050.0,64462.0,134468990.0,42021745200.0,20300360,STK,2222,2022-12-29
009310,참엔지니어링,KOSPI,,710.0,2,-21.0,-2.87,727.0,729.0,702.0,167340.0,118996766.0,41795867490.0,58867419,STK,2228,2022-12-29
024070,WISCOM,KOSPI,,2695.0,3,0.0,0.0,2635.0,2695.0,2635.0,8068.0,21400610.0,41304750410.0,15326438,STK,2238,2022-12-29
093240,형지엘리트,KOSPI,,1310.0,2,-60.0,-4.38,1355.0,1375.0,1300.0,123582.0,162989925.0,40812785380.0,31154798,STK,2245,2022-12-29
003925,남양유업우,KOSPI,,242500.0,2,-500.0,-0.21,239000.0,242500.0,239000.0,230.0,55534000.0,40415535000.0,166662,STK,2252,2022-12-29
030720,동원수산,KOSPI,,8680.0,2,-290.0,-3.23,8950.0,8960.0,8650.0,47224.0,413167590.0,40395027400.0,4653805,STK,2254,2022-12-29
002870,신풍,KOSPI,,1150.0,2,-50.0,-4.17,1195.0,1200.0,1135.0,145092.0,166653280.0,40202505000.0,34958700,STK,2256,2022-12-29
084670,동양고속,KOSPI,,13850.0,2,-450.0,-3.15,14450.0,14450.0,13800.0,438.0,6112700.0,40103630650.0,2895569,STK,2259,2022-12-29
002420,세기상사,KOSPI,,7570.0,2,-80.0,-1.05,7600.0,7700.0,7560.0,6879.0,52318260.0,40069130360.0,5293148,STK,2261,2022-12-29
072130,유엔젤,KOSPI,,3010.0,2,-50.0,-1.63,3010.0,3040.0,2980.0,79364.0,238455430.0,39718316540.0,13195454,STK,2265,2022-12-29
002820,SUN&L,KOSPI,,3100.0,2,-90.0,-2.82,3150.0,3160.0,3085.0,18691.0,58317550.0,39084765900.0,12607989,STK,2275,2022-12-29
007120,미래아이앤지,KOSPI,,280.0,2,-6.0,-2.1,286.0,286.0,278.0,419312.0,117696394.0,39037018720.0,139417924,STK,2277,2022-12-29
010400,우진아이엔에스,KOSPI,,5110.0,2,-90.0,-1.73,5200.0,5210.0,5110.0,8800.0,45193730.0,38948420000.0,7622000,STK,2278,2022-12-29
001770,SHD,KOSPI,,31900.0,2,-1000.0,-3.04,32900.0,33100.0,31250.0,11877.0,378424350.0,38754608200.0,1214878,STK,2283,2022-12-29
004920,씨아이테크,KOSPI,,876.0,2,-11.0,-1.24,870.0,887.0,800.0,593903.0,507374383.0,38202415188.0,43610063,STK,2292,2022-12-29
006125,SK디스커버리우,KOSPI,,28000.0,2,-500.0,-1.75,28350.0,28450.0,27950.0,1127.0,31756950.0,38036740000.0,1358455,STK,2299,2022-12-29
009140,경인전자,KOSPI,,24200.0,2,-200.0,-0.82,24000.0,24200.0,23500.0,2797.0,66212550.0,38013287400.0,1570797,STK,2300,2022-12-29
009835,한화솔루션우,KOSPI,,33800.0,2,-600.0,-1.74,34100.0,34400.0,33200.0,3013.0,101049200.0,37982310600.0,1123737,STK,2303,2022-12-29
002070,비비안,KOSPI,,1270.0,2,-35.0,-2.68,1300.0,1300.0,1250.0,96683.0,122283810.0,37838367300.0,29793990,STK,2306,2022-12-29
003075,코오롱글로벌우,KOSPI,,36400.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35903103600.0,986349,STK,2333,2022-12-29
015020,이스타코,KOSPI,,820.0,2,-37.0,-4.32,857.0,857.0,806.0,140233.0,115679694.0,35138312000.0,42851600,STK,2342,2022-12-29
011230,삼화전자,KOSPI,,2890.0,1,35.0,1.23,2825.0,2950.0,2780.0,31798.0,90675315.0,34976803000.0,12102700,STK,2343,2022-12-29
33626L,두산퓨얼셀2우B,KOSPI,,11700.0,2,-200.0,-1.68,11750.0,12150.0,11700.0,1532.0,18024000.0,34939710000.0,2986300,STK,2344,2022-12-29
084870,TBH글로벌,KOSPI,,1640.0,2,-80.0,-4.65,1685.0,1695.0,1605.0,70539.0,116308010.0,34205183160.0,20856819,STK,2357,2022-12-29
00499K,롯데지주우,KOSPI,,42400.0,3,0.0,0.0,42400.0,43750.0,41750.0,365.0,15502150.0,34157567200.0,805603,STK,2358,2022-12-29
003495,대한항공우,KOSPI,,30700.0,2,-1050.0,-3.31,31750.0,31750.0,30500.0,4523.0,139843100.0,34101375800.0,1110794,STK,2360,2022-12-29
088790,진도,KOSPI,,2635.0,2,-110.0,-4.01,2715.0,2720.0,2635.0,24909.0,66662560.0,32799805440.0,12447744,STK,2372,2022-12-29
019685,대교우B,KOSPI,,1685.0,2,-70.0,-3.99,1755.0,1775.0,1675.0,6195.0,10520790.0,32734478150.0,19426990,STK,2373,2022-12-29
119650,KC코트렐,KOSPI,,1820.0,2,-75.0,-3.96,1865.0,1875.0,1790.0,89115.0,162716840.0,32032829920.0,17600456,STK,2379,2022-12-29
010420,한솔PNS,KOSPI,,1560.0,2,-30.0,-1.89,1575.0,1590.0,1535.0,58612.0,90982735.0,31969098720.0,20493012,STK,2381,2022-12-29
003680,한성기업,KOSPI,,5140.0,2,-70.0,-1.34,5210.0,5310.0,5100.0,34986.0,181077310.0,31916907100.0,6209515,STK,2382,2022-12-29
001465,BYC우,KOSPI,,142500.0,1,1000.0,0.71,141500.0,142500.0,138500.0,114.0,15995500.0,30692362500.0,215385,STK,2395,2022-12-29
003475,유안타증권우,KOSPI,,2365.0,2,-15.0,-0.63,2365.0,2420.0,2355.0,122160.0,289432480.0,30537381380.0,12912212,STK,2397,2022-12-29
014910,성문전자,KOSPI,,1550.0,2,-80.0,-4.91,1615.0,1615.0,1525.0,131307.0,204466500.0,30204628350.0,19486857,STK,2400,2022-12-29
004365,세방우,KOSPI,,8120.0,2,-80.0,-0.98,8200.0,8290.0,8090.0,13941.0,113365910.0,29956710000.0,3689250,STK,2403,2022-12-29
001420,태원물산,KOSPI,,3895.0,2,-165.0,-4.06,4020.0,4060.0,3860.0,4234.0,16653475.0,29602000000.0,7600000,STK,2404,2022-12-29
204210,모두투어리츠,KOSPI,,3715.0,2,-285.0,-7.13,4000.0,4000.0,3630.0,54039.0,202767960.0,29076617725.0,7826815,STK,2407,2022-12-29
025890,한국주강,KOSPI,,2560.0,2,-40.0,-1.54,2565.0,2600.0,2430.0,40479.0,101473685.0,28951703040.0,11309259,STK,2409,2022-12-29
033250,체시스,KOSPI,,896.0,2,-18.0,-1.97,908.0,910.0,894.0,44633.0,40270207.0,28672000000.0,32000000,STK,2411,2022-12-29
005257,녹십자홀딩스2우,KOSPI,,32950.0,1,250.0,0.76,32750.0,33000.0,32100.0,2246.0,73399100.0,27875370500.0,845990,STK,2421,2022-12-29
001210,금호전기,KOSPI,,920.0,2,-28.0,-2.95,943.0,943.0,891.0,71372.0,65134635.0,25349855720.0,27554191,STK,2440,2022-12-29
096300,베트남개발1,KOSPI,,180.0,2,-8.0,-4.26,184.0,194.0,177.0,15745237.0,2895590361.0,24782437980.0,137680211,STK,2446,2022-12-29
003535,한화투자증권우,KOSPI,,5040.0,1,80.0,1.61,5090.0,5090.0,4960.0,3177.0,15953650.0,24192000000.0,4800000,STK,2454,2022-12-29
019490,하이트론,KOSPI,,2470.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23739723280.0,9611224,STK,2458,2022-12-29
025620,제이준코스메틱,KOSPI,,6030.0,2,-250.0,-3.98,6280.0,6340.0,5920.0,37605.0,227344740.0,23210302140.0,3849138,STK,2460,2022-12-29
071950,코아스,KOSPI,,730.0,2,-31.0,-4.07,760.0,760.0,715.0,157407.0,114313404.0,22562263300.0,30907210,STK,2468,2022-12-29
001685,대상우,KOSPI,,15650.0,1,50.0,0.32,15600.0,15700.0,15500.0,3030.0,47277000.0,21443989950.0,1370223,STK,2472,2022-12-29
35320K,대덕전자1우,KOSPI,,9910.0,2,-540.0,-5.17,10450.0,10450.0,9910.0,8662.0,86892940.0,20766593290.0,2095519,STK,2473,2022-12-29
007815,코리아써우,KOSPI,,6820.0,2,-280.0,-3.94,7200.0,7200.0,6810.0,1492.0,10455970.0,20219185800.0,2964690,STK,2477,2022-12-29
008500,일정실업,KOSPI,,16400.0,1,100.0,0.61,16150.0,16400.0,15600.0,913.0,14654450.0,19680000000.0,1200000,STK,2479,2022-12-29
152550,한국ANKOR유전,KOSPI,,278.0,4,64.0,29.91,214.0,278.0,214.0,26822662.0,7063125411.0,19465560000.0,70020000,STK,2480,2022-12-29
030790,비케이탑스,KOSPI,,904.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19208323080.0,21248145,STK,2484,2022-12-29
33637L,솔루스첨단소재2우B,KOSPI,,9980.0,2,-70.0,-0.7,10050.0,10100.0,9660.0,4595.0,44857080.0,18855713000.0,1889350,STK,2488,2022-12-29
000087,하이트진로2우B,KOSPI,,16600.0,2,-150.0,-0.9,16500.0,17000.0,16500.0,126.0,2089150.0,18760290800.0,1130138,STK,2490,2022-12-29
140910,에이리츠,KOSPI,,4095.0,2,-130.0,-3.08,4190.0,4230.0,4065.0,2005.0,8229615.0,18276116040.0,4463032,STK,2493,2022-12-29
002025,코오롱우,KOSPI,,16750.0,2,-200.0,-1.18,17000.0,17050.0,16700.0,3848.0,64842550.0,18029532500.0,1076390,STK,2497,2022-12-29
000225,유유제약1우,KOSPI,,7680.0,2,-20.0,-0.26,7630.0,7780.0,7560.0,2340.0,17831590.0,17410022400.0,2266930,STK,2501,2022-12-29
002355,넥센타이어1우B,KOSPI,,2655.0,2,-190.0,-6.68,2850.0,2850.0,2655.0,10740.0,29333005.0,17257500000.0,6500000,STK,2502,2022-12-29
000075,삼양홀딩스우,KOSPI,,55500.0,2,-100.0,-0.18,55300.0,55500.0,55100.0,49.0,2712300.0,16875219000.0,304058,STK,2504,2022-12-29
