기준일자,KOSPI지수-종가,A005930-삼성전자-시가,A005930-삼성전자-종가,A000660-SK하이닉스-시가,A000660-SK하이닉스-종가,A006400-삼성SDI-시가,A006400-삼성SDI-종가,A005380-현대차-시가,A005380-현대차-종가,A000270-기아-시가,A000270-기아-종가,A005490-POSCO홀딩스-시가,A005490-POSCO홀딩스-종가,A012330-현대모비스-시가,A012330-현대모비스-종가,A015760-한국전력-시가,A015760-한국전력-종가,A033780-KT&G-시가,A033780-KT&G-종가,A003550-LG-시가,A003550-LG-종가
20130218,1981.91,29800.0,29800.0,25600.0,25900.0,141000.0,140000.0,210000.0,209500.0,53300.0,52500.0,366000.0,365000.0,300000.0,297000.0,31200.0,31300.0,78400.0,78900.0,59230.0,59514.0
20130219,1985.83,29600.0,29840.0,25800.0,25850.0,140000.0,140000.0,210000.0,210500.0,52700.0,53700.0,363000.0,364000.0,298000.0,300000.0,31300.0,31200.0,79400.0,78400.0,59702.0,59703.0
20130220,2024.64,30040.0,30900.0,26250.0,26500.0,140500.0,143000.0,213500.0,217000.0,54000.0,54700.0,363000.0,371000.0,302500.0,305500.0,31250.0,31700.0,78800.0,78200.0,60364.0,60270.0
20130221,2015.22,30799.0,31000.0,26350.0,26600.0,142000.0,141000.0,216000.0,216000.0,54300.0,55100.0,366500.0,364500.0,305500.0,307500.0,31600.0,31500.0,78800.0,76300.0,59986.0,60836.0
20130222,2018.89,30600.0,30600.0,26400.0,26400.0,141000.0,142000.0,217500.0,219000.0,54800.0,55500.0,362000.0,363000.0,309000.0,311000.0,31400.0,31950.0,76300.0,76500.0,60741.0,61498.0
20130225,2009.52,30980.0,30600.0,26500.0,26300.0,142500.0,141500.0,218000.0,214500.0,55100.0,55000.0,359000.0,358000.0,307500.0,303000.0,31950.0,31100.0,76500.0,75700.0,61214.0,61498.0
20130226,2000.01,30300.0,30540.0,26100.0,26550.0,140500.0,138500.0,213500.0,213500.0,54300.0,54500.0,356000.0,355500.0,304500.0,301500.0,30950.0,30900.0,75100.0,75600.0,61025.0,61875.0
20130227,2004.04,31180.0,30540.0,26850.0,26250.0,139500.0,138500.0,214500.0,215000.0,54800.0,55400.0,356000.0,352500.0,306000.0,307000.0,31150.0,32450.0,77100.0,76500.0,61875.0,61781.0
20130228,2026.49,30600.0,30880.0,26700.0,26500.0,140000.0,139000.0,216500.0,218000.0,56000.0,55900.0,352500.0,353500.0,308000.0,313000.0,32750.0,32650.0,76200.0,77200.0,62158.0,62253.0
20130304,2013.15,31260.0,30780.0,26600.0,26000.0,139500.0,139000.0,219500.0,219500.0,56900.0,56100.0,350500.0,343000.0,316000.0,315500.0,32400.0,32350.0,76500.0,76300.0,61686.0,62064.0
20130305,2016.61,31120.0,31000.0,26400.0,27000.0,139500.0,139500.0,222500.0,221000.0,55800.0,55200.0,341500.0,340500.0,315000.0,311000.0,32500.0,33000.0,76500.0,75700.0,62347.0,62915.0
20130306,2020.74,31440.0,31200.0,27650.0,28000.0,141000.0,140000.0,222000.0,217500.0,55500.0,54000.0,341500.0,341500.0,308000.0,305500.0,32900.0,33000.0,75500.0,76700.0,63292.0,62253.0
20130307,2004.4,30959.0,30400.0,28100.0,28150.0,139500.0,138500.0,219000.0,216000.0,54300.0,53900.0,342500.0,340000.0,306000.0,309000.0,33000.0,32350.0,76700.0,76200.0,61781.0,61875.0
20130308,2006.01,30300.0,29980.0,28350.0,28250.0,141500.0,142000.0,213000.0,213500.0,53600.0,53300.0,339500.0,342500.0,311500.0,307500.0,32350.0,32300.0,76300.0,75900.0,61875.0,62442.0
20130311,2003.35,29860.0,30160.0,28250.0,28600.0,142000.0,141500.0,210000.0,208500.0,52600.0,52200.0,343000.0,340500.0,309500.0,304000.0,32300.0,32200.0,75900.0,76000.0,62725.0,62442.0
20130312,1993.34,30079.0,29880.0,28850.0,28100.0,142000.0,141500.0,210500.0,210500.0,52700.0,52400.0,337500.0,337500.0,302000.0,302000.0,32050.0,32000.0,75300.0,75000.0,62914.0,62159.0
20130313,1999.73,30120.0,30540.0,28300.0,28300.0,141500.0,141500.0,209500.0,210000.0,52600.0,52600.0,339000.0,336000.0,303000.0,303500.0,31850.0,32150.0,74800.0,75200.0,61969.0,62253.0
20130314,2002.13,30560.0,30400.0,28450.0,28900.0,141000.0,143000.0,210000.0,212000.0,52300.0,53100.0,336000.0,334500.0,305000.0,300000.0,32000.0,33200.0,74800.0,74100.0,62253.0,62348.0
20130315,1986.5,30580.0,29600.0,29000.0,28800.0,143000.0,141000.0,213000.0,220000.0,53500.0,54200.0,337500.0,329000.0,300000.0,306500.0,32950.0,31100.0,74900.0,74400.0,62442.0,62064.0
20130318,1968.18,29200.0,28900.0,28550.0,28400.0,140500.0,140000.0,223000.0,219000.0,54300.0,54000.0,327000.0,326000.0,303500.0,303000.0,31300.0,31250.0,75000.0,74500.0,61497.0,62253.0
20130319,1978.56,29000.0,29500.0,28800.0,28650.0,142000.0,140500.0,219500.0,218000.0,54300.0,54400.0,327500.0,325000.0,302000.0,302000.0,31300.0,30800.0,74700.0,74800.0,62442.0,62064.0
20130320,1959.41,29200.0,29200.0,28500.0,28600.0,140000.0,138000.0,217000.0,217500.0,54100.0,54400.0,324000.0,323000.0,302500.0,303000.0,30900.0,30400.0,74900.0,74500.0,62253.0,61498.0
20130321,1950.82,29220.0,29140.0,28850.0,28050.0,139000.0,137000.0,219000.0,215000.0,55400.0,54900.0,324000.0,322000.0,303500.0,297000.0,30600.0,29600.0,76000.0,74600.0,61497.0,61592.0
20130322,1948.71,29160.0,29100.0,27900.0,28300.0,137000.0,138000.0,214000.0,214500.0,54600.0,55100.0,322000.0,321500.0,294000.0,293000.0,29700.0,30100.0,74700.0,74400.0,61119.0,61120.0
20130325,1977.67,29600.0,29900.0,29050.0,29050.0,139000.0,140000.0,218000.0,215500.0,55800.0,55600.0,323000.0,323000.0,295000.0,300500.0,30250.0,29600.0,74800.0,74800.0,62064.0,62064.0
20130326,1983.7,29900.0,30180.0,29050.0,29500.0,139500.0,140000.0,215000.0,220500.0,55500.0,55700.0,324000.0,324500.0,302500.0,305000.0,29600.0,29000.0,75200.0,75400.0,62064.0,61781.0
20130327,1993.44,30300.0,30080.0,29600.0,29450.0,140000.0,139500.0,222500.0,224000.0,56500.0,56900.0,325500.0,327000.0,305000.0,311000.0,29350.0,30050.0,75400.0,75200.0,62158.0,61970.0
20130328,1993.52,30059.0,30200.0,29450.0,29250.0,139000.0,140500.0,224000.0,223500.0,56700.0,56100.0,326500.0,327000.0,310500.0,311000.0,29900.0,30450.0,75000.0,75500.0,61686.0,61025.0
20130329,2004.89,30480.0,30540.0,29500.0,28750.0,141500.0,140500.0,226000.0,224000.0,56500.0,55600.0,331500.0,326000.0,311500.0,307500.0,30750.0,30300.0,75800.0,76600.0,61686.0,61687.0
20130401,1995.99,30700.0,30240.0,28900.0,28650.0,141000.0,139000.0,224500.0,222000.0,55700.0,55100.0,327000.0,325000.0,306500.0,306000.0,30550.0,31200.0,77000.0,76200.0,61686.0,60742.0
20130402,1986.15,30199.0,30500.0,28750.0,28400.0,138500.0,137500.0,222000.0,219500.0,54800.0,55300.0,325000.0,321500.0,305000.0,306500.0,31050.0,31300.0,77200.0,75700.0,60552.0,59608.0
20130403,1983.22,30519.0,30420.0,28600.0,28900.0,138500.0,136500.0,220000.0,218000.0,55600.0,55100.0,323000.0,323000.0,311000.0,311000.0,31350.0,31350.0,76100.0,75600.0,60080.0,59230.0
20130404,1959.45,30340.0,30120.0,28550.0,29200.0,135000.0,133000.0,208000.0,207000.0,52700.0,53300.0,319500.0,321000.0,306500.0,301500.0,30950.0,31500.0,75800.0,75000.0,59041.0,58002.0
20130405,1927.23,30099.0,30100.0,29300.0,28550.0,132500.0,127000.0,203000.0,198000.0,52500.0,50800.0,319000.0,312500.0,292000.0,287000.0,30950.0,30750.0,74300.0,75100.0,58380.0,57625.0
20130408,1918.69,30100.0,30400.0,28600.0,27900.0,125500.0,125500.0,199500.0,198000.0,50800.0,50700.0,310000.0,311500.0,287000.0,292000.0,30450.0,29700.0,75300.0,74000.0,57813.0,57341.0
20130409,1920.74,30540.0,30560.0,27900.0,27800.0,125500.0,125000.0,197500.0,198500.0,50600.0,51600.0,312500.0,312000.0,297000.0,288000.0,29600.0,29350.0,74100.0,74500.0,56774.0,57341.0
20130410,1935.58,30800.0,30420.0,28150.0,27950.0,126000.0,126500.0,200000.0,201000.0,52800.0,52400.0,320000.0,320000.0,292000.0,296000.0,29800.0,28700.0,75300.0,74800.0,58002.0,60081.0
20130411,1949.8,30420.0,30800.0,28450.0,29000.0,127500.0,128000.0,201000.0,200500.0,53000.0,53200.0,322500.0,322000.0,298500.0,294000.0,28950.0,29700.0,74900.0,76800.0,61403.0,61592.0
20130412,1924.23,30800.0,30340.0,29050.0,28800.0,128000.0,125000.0,202000.0,197000.0,53500.0,52100.0,326000.0,320500.0,293500.0,274500.0,29500.0,30000.0,77500.0,78100.0,61214.0,59892.0
20130415,1920.45,30060.0,30460.0,28950.0,29150.0,125000.0,127000.0,195500.0,193000.0,51600.0,51400.0,318000.0,324000.0,266000.0,269000.0,29900.0,30600.0,79100.0,77400.0,59702.0,59514.0
20130416,1922.21,30100.0,30560.0,28850.0,29100.0,126000.0,127000.0,191000.0,191500.0,50700.0,51500.0,318500.0,320500.0,266000.0,267500.0,30350.0,31850.0,74500.0,77600.0,58663.0,59230.0
20130417,1923.84,31320.0,30360.0,29350.0,28750.0,128000.0,126500.0,193000.0,192500.0,52100.0,52000.0,321000.0,320000.0,267000.0,270500.0,31650.0,32300.0,77000.0,77200.0,59324.0,59136.0
20130418,1900.06,30400.0,29660.0,28400.0,27900.0,126000.0,122500.0,191500.0,188500.0,51900.0,51000.0,315000.0,315500.0,273000.0,269000.0,32050.0,32200.0,78100.0,78000.0,58758.0,58947.0
20130419,1906.75,29299.0,29500.0,27900.0,28800.0,122000.0,123500.0,187000.0,183500.0,50600.0,50400.0,317500.0,320500.0,272000.0,265500.0,32250.0,32000.0,78800.0,78900.0,59513.0,60270.0
20130422,1926.31,29800.0,30060.0,28800.0,29000.0,123000.0,124000.0,182500.0,183000.0,50200.0,49650.0,315500.0,320500.0,262500.0,273000.0,31950.0,32600.0,78900.0,80000.0,59797.0,60836.0
20130423,1918.63,29999.0,29660.0,29050.0,28850.0,123500.0,122500.0,183000.0,184000.0,49350.0,49550.0,321000.0,319500.0,275000.0,265000.0,32450.0,32300.0,79500.0,78700.0,60552.0,61687.0
20130424,1935.31,29700.0,29720.0,29400.0,29100.0,123500.0,124500.0,185000.0,185000.0,49400.0,50300.0,320500.0,319500.0,265000.0,258000.0,32400.0,32250.0,79000.0,78700.0,61875.0,62348.0
20130425,1951.6,29400.0,29880.0,29650.0,29500.0,124500.0,125000.0,185000.0,195500.0,50200.0,52500.0,320500.0,322500.0,259500.0,269000.0,32200.0,31250.0,79500.0,78800.0,63009.0,63292.0
20130426,1944.56,29900.0,29720.0,29400.0,29450.0,125000.0,124000.0,196000.0,194000.0,52900.0,52600.0,321000.0,316000.0,269500.0,255500.0,31100.0,31800.0,80700.0,78800.0,63292.0,63292.0
20130429,1940.7,29820.0,29620.0,29550.0,29550.0,123500.0,124000.0,199000.0,197000.0,53700.0,54200.0,317000.0,312500.0,255000.0,246000.0,32000.0,32400.0,79000.0,79100.0,63292.0,62253.0
20130430,1963.95,29800.0,30400.0,29850.0,29900.0,125000.0,128500.0,198000.0,199500.0,53900.0,54800.0,313000.0,314000.0,247000.0,250000.0,32500.0,31650.0,79900.0,79300.0,62442.0,61970.0
20130502,1957.21,30520.0,30560.0,29750.0,29450.0,128500.0,128000.0,199500.0,197500.0,54900.0,55200.0,316500.0,314000.0,252000.0,255500.0,31900.0,32450.0,80500.0,80700.0,61497.0,61403.0
20130503,1965.71,30700.0,30700.0,29650.0,29550.0,130000.0,128000.0,201000.0,202000.0,55600.0,56600.0,315000.0,316500.0,258500.0,260000.0,32400.0,32500.0,80100.0,79300.0,61781.0,60742.0
20130506,1961.48,30800.0,30280.0,29700.0,28900.0,130000.0,128000.0,203500.0,199000.0,57300.0,55800.0,320000.0,319000.0,261500.0,260500.0,32500.0,31650.0,78800.0,78500.0,61214.0,61214.0
20130507,1954.35,30160.0,29860.0,28900.0,28600.0,128500.0,127500.0,197500.0,194500.0,55900.0,54700.0,321500.0,319000.0,260500.0,258000.0,31750.0,31400.0,77700.0,78200.0,61214.0,61875.0
20130508,1956.45,29860.0,29760.0,28900.0,28550.0,128500.0,127500.0,194000.0,193000.0,54400.0,53800.0,321500.0,320500.0,262500.0,259500.0,31550.0,31400.0,78200.0,78600.0,62064.0,61120.0
20130509,1979.45,29800.0,30300.0,28500.0,29050.0,127500.0,128500.0,192500.0,193500.0,54400.0,53900.0,320000.0,323500.0,262000.0,260000.0,31250.0,30100.0,79000.0,80600.0,61403.0,62537.0
20130510,1944.75,30280.0,29520.0,29200.0,29100.0,129000.0,126500.0,190000.0,189000.0,53200.0,52100.0,324500.0,319500.0,259000.0,255000.0,30200.0,29550.0,80900.0,76500.0,62158.0,62159.0
20130513,1948.7,29420.0,29540.0,29000.0,29100.0,126000.0,126500.0,186500.0,188500.0,51900.0,52500.0,324000.0,321500.0,253000.0,255500.0,29750.0,30000.0,77400.0,76900.0,61497.0,62064.0
20130514,1968.83,29740.0,30000.0,29150.0,29500.0,126000.0,126500.0,189000.0,193500.0,53200.0,54500.0,321500.0,322500.0,258000.0,261500.0,30150.0,30400.0,77000.0,76900.0,62064.0,64048.0
20130515,1971.26,29700.0,30000.0,29550.0,29750.0,126500.0,126000.0,194000.0,193000.0,54600.0,54700.0,323000.0,318500.0,262000.0,263500.0,30550.0,30300.0,77000.0,75800.0,64615.0,64332.0
20130516,1986.81,30020.0,30160.0,29900.0,30050.0,126500.0,127000.0,193500.0,196000.0,55200.0,54600.0,320500.0,322000.0,266000.0,270500.0,30350.0,30500.0,76500.0,77100.0,64048.0,65938.0
20130520,1982.43,30040.0,29940.0,30500.0,30700.0,128000.0,128500.0,196500.0,198500.0,54200.0,54900.0,327500.0,323000.0,274500.0,273000.0,30550.0,29700.0,78700.0,78300.0,66409.0,66693.0
20130521,1981.09,30200.0,29840.0,30800.0,30600.0,128500.0,128500.0,200500.0,198500.0,55600.0,54600.0,325500.0,321000.0,274000.0,273500.0,29650.0,29250.0,79000.0,78100.0,66693.0,65843.0
20130522,1993.83,30080.0,30180.0,30900.0,31300.0,129000.0,128500.0,197000.0,202000.0,55100.0,57100.0,323500.0,326000.0,277000.0,282000.0,29400.0,29250.0,79200.0,78600.0,65654.0,66032.0
20130523,1969.19,29840.0,29680.0,31400.0,31400.0,128000.0,126500.0,202000.0,202500.0,56800.0,57300.0,324500.0,325000.0,284500.0,279000.0,29300.0,29800.0,78600.0,79000.0,65181.0,64426.0
20130524,1973.45,29740.0,29720.0,31800.0,31400.0,127000.0,127000.0,205000.0,204000.0,57900.0,57700.0,327000.0,326000.0,285000.0,282000.0,29900.0,29750.0,79400.0,77600.0,65181.0,64898.0
20130527,1979.97,29800.0,29780.0,31550.0,31400.0,128000.0,129500.0,204000.0,207000.0,57700.0,58400.0,323500.0,325000.0,282000.0,286000.0,29750.0,29600.0,78200.0,79000.0,65559.0,64521.0
20130528,1986.22,29620.0,29680.0,31400.0,31400.0,130000.0,130000.0,208000.0,206500.0,58600.0,57700.0,325000.0,324000.0,288500.0,283000.0,29600.0,28650.0,79400.0,79200.0,64520.0,65465.0
20130529,2001.2,29680.0,30240.0,31700.0,32000.0,131000.0,136000.0,208000.0,208500.0,58300.0,59300.0,324500.0,324500.0,282000.0,282500.0,28050.0,27200.0,80500.0,80600.0,65559.0,66221.0
20130530,2000.1,30360.0,30880.0,31850.0,31850.0,137000.0,138000.0,209000.0,209500.0,59600.0,59200.0,324500.0,324500.0,284500.0,288500.0,27300.0,27500.0,81000.0,80300.0,66126.0,65465.0
20130531,2001.05,30920.0,30760.0,32200.0,32200.0,140000.0,143500.0,211000.0,212500.0,59700.0,59300.0,322500.0,322000.0,293500.0,285000.0,27550.0,26800.0,81000.0,79600.0,65559.0,66410.0
20130603,1989.57,30720.0,30640.0,31950.0,31900.0,142500.0,141000.0,211500.0,214500.0,59300.0,59700.0,323500.0,322500.0,283000.0,282000.0,26550.0,26250.0,80400.0,78400.0,65748.0,66126.0
20130604,1989.51,30659.0,30800.0,32150.0,32250.0,141000.0,141500.0,215500.0,215000.0,60000.0,60900.0,323500.0,323500.0,287500.0,284000.0,26400.0,26400.0,79000.0,78500.0,66787.0,65843.0
20130605,1959.19,30980.0,30420.0,32350.0,31150.0,141500.0,141000.0,215500.0,210500.0,61000.0,59500.0,323000.0,320500.0,283500.0,276500.0,26300.0,25900.0,77900.0,77500.0,65370.0,63198.0
20130607,1923.85,29500.0,28540.0,31650.0,31100.0,141000.0,140500.0,206500.0,208000.0,59400.0,59000.0,317500.0,319000.0,272000.0,272000.0,25800.0,25600.0,77900.0,79700.0,62347.0,62631.0
20130610,1932.7,28400.0,28500.0,31700.0,32650.0,139000.0,137500.0,209000.0,206000.0,59300.0,58600.0,316000.0,316500.0,272500.0,267500.0,26050.0,26550.0,79700.0,79200.0,62820.0,62442.0
20130611,1920.68,28220.0,27780.0,32900.0,32500.0,138000.0,138500.0,208500.0,206500.0,59600.0,58300.0,318000.0,316000.0,268500.0,265000.0,26650.0,26500.0,79500.0,79500.0,62631.0,62537.0
20130612,1909.91,27560.0,27700.0,32300.0,32350.0,137500.0,138500.0,206500.0,203500.0,57800.0,57700.0,315000.0,314500.0,263000.0,260500.0,26400.0,26350.0,79800.0,79200.0,62820.0,62537.0
20130613,1882.73,27600.0,27140.0,32250.0,32050.0,137000.0,138500.0,204000.0,198000.0,57800.0,56500.0,313500.0,313000.0,257000.0,260000.0,26250.0,25900.0,78000.0,77100.0,62347.0,61970.0
20130614,1889.24,27299.0,27380.0,32150.0,31500.0,140500.0,142500.0,200500.0,197000.0,57300.0,57000.0,312000.0,313500.0,262500.0,259000.0,26200.0,26950.0,77300.0,76600.0,62347.0,62064.0
20130617,1883.1,27400.0,27320.0,31400.0,30450.0,142000.0,138500.0,196500.0,197000.0,57400.0,57100.0,315000.0,312000.0,262000.0,263000.0,26900.0,26700.0,76100.0,76300.0,62442.0,61875.0
20130618,1900.62,27360.0,27740.0,30900.0,31750.0,139500.0,141000.0,198500.0,204500.0,57300.0,58700.0,315000.0,313000.0,267000.0,268500.0,26750.0,27200.0,76600.0,75800.0,61497.0,62159.0
20130619,1888.31,27640.0,27380.0,32000.0,31900.0,142500.0,141500.0,206000.0,207500.0,58700.0,58700.0,313500.0,313500.0,271000.0,265500.0,27050.0,27000.0,75900.0,75700.0,61969.0,61687.0
20130620,1850.49,26860.0,26580.0,31400.0,31050.0,139000.0,141500.0,205000.0,207500.0,58100.0,58700.0,313000.0,309500.0,262500.0,261500.0,26600.0,26350.0,76100.0,77000.0,61308.0,60742.0
20130621,1822.83,25880.0,26500.0,30200.0,30800.0,138000.0,140000.0,205000.0,202000.0,57700.0,56900.0,304500.0,294000.0,260000.0,258000.0,25800.0,26250.0,74900.0,73600.0,60741.0,58664.0
20130624,1799.01,27000.0,26260.0,30900.0,29750.0,141000.0,138000.0,201500.0,202500.0,57500.0,56500.0,291000.0,292500.0,255500.0,252000.0,26000.0,25650.0,73000.0,73200.0,58191.0,57719.0
20130625,1780.63,26020.0,25940.0,29500.0,29500.0,136500.0,134000.0,199500.0,206000.0,56200.0,58200.0,289000.0,293000.0,253000.0,257000.0,25400.0,24850.0,72100.0,72000.0,58096.0,57436.0
20130626,1783.45,26020.0,25220.0,30150.0,30250.0,135500.0,134000.0,209000.0,208000.0,59000.0,58800.0,297000.0,292500.0,261500.0,257500.0,25200.0,25300.0,73400.0,71800.0,57624.0,58097.0
20130627,1834.7,25900.0,26780.0,30900.0,30650.0,135500.0,136000.0,212500.0,218000.0,60000.0,61100.0,292500.0,294000.0,262000.0,275000.0,25300.0,25750.0,72100.0,71500.0,59041.0,59136.0
20130628,1863.32,26999.0,26840.0,30900.0,31200.0,136500.0,136500.0,221000.0,225500.0,61800.0,62100.0,293000.0,298500.0,273000.0,273000.0,25800.0,26500.0,71900.0,74200.0,59797.0,59986.0
20130701,1855.73,26680.0,26520.0,30950.0,31550.0,136000.0,141500.0,224500.0,223000.0,60800.0,62000.0,294500.0,296000.0,269000.0,270500.0,26400.0,26350.0,76500.0,74100.0,58947.0,59325.0
20130702,1855.02,26800.0,26700.0,31500.0,28800.0,143000.0,144000.0,225000.0,215500.0,62300.0,59000.0,297000.0,299500.0,269500.0,262000.0,26300.0,26850.0,73700.0,74500.0,59324.0,59419.0
20130703,1824.66,26680.0,26020.0,29350.0,28750.0,143000.0,141000.0,218000.0,215000.0,59300.0,58200.0,297500.0,294000.0,262500.0,259000.0,26650.0,26450.0,74600.0,74400.0,59419.0,58097.0
20130704,1839.14,26040.0,26340.0,28950.0,28750.0,142000.0,144000.0,215000.0,214000.0,58600.0,58700.0,293000.0,292500.0,261000.0,262000.0,26500.0,27100.0,75000.0,75700.0,58096.0,58758.0
20130705,1833.31,25720.0,25340.0,28950.0,28400.0,145500.0,141500.0,218000.0,213500.0,59700.0,59900.0,295000.0,296500.0,265000.0,259500.0,27300.0,27850.0,76500.0,76200.0,59797.0,58947.0
20130708,1816.85,25000.0,24520.0,28100.0,27800.0,141000.0,140000.0,214000.0,214000.0,60500.0,59800.0,299500.0,300000.0,259000.0,254000.0,27550.0,27400.0,76900.0,75700.0,59230.0,59514.0
20130709,1830.35,24600.0,24740.0,28050.0,28350.0,141500.0,140000.0,217000.0,217500.0,61100.0,60400.0,300500.0,300500.0,257500.0,254000.0,27300.0,26950.0,77100.0,77600.0,60175.0,60081.0
20130710,1824.16,24900.0,24960.0,28150.0,27500.0,141000.0,141000.0,218500.0,219000.0,60800.0,60900.0,297500.0,301500.0,254000.0,246500.0,26850.0,27000.0,77600.0,77800.0,60080.0,59703.0
20130711,1877.6,25020.0,26240.0,27900.0,28400.0,143500.0,146000.0,222000.0,222000.0,61500.0,61500.0,305000.0,310000.0,250000.0,259500.0,27400.0,27500.0,78500.0,79000.0,60836.0,61403.0
20130712,1869.98,26400.0,26240.0,28450.0,28500.0,146000.0,147500.0,219000.0,209000.0,61000.0,58600.0,309000.0,311000.0,259000.0,255500.0,27750.0,27750.0,79100.0,78200.0,61025.0,61592.0
20130715,1875.16,26300.0,26260.0,28500.0,28450.0,149500.0,157000.0,210000.0,212500.0,59000.0,59600.0,312500.0,313500.0,257500.0,256000.0,27700.0,28050.0,78600.0,79700.0,61781.0,61970.0
20130716,1866.36,26360.0,25960.0,28650.0,28450.0,157000.0,157000.0,212500.0,213000.0,59300.0,58900.0,315000.0,311000.0,255500.0,254500.0,28050.0,27650.0,79000.0,78200.0,62064.0,61120.0
20130717,1887.49,26020.0,26400.0,28750.0,28600.0,153000.0,158000.0,211500.0,219000.0,58300.0,59700.0,314000.0,313000.0,254500.0,257500.0,28200.0,28050.0,78200.0,76700.0,60647.0,61403.0
20130718,1875.48,26500.0,25840.0,28950.0,29200.0,158500.0,162000.0,219000.0,221000.0,60400.0,60800.0,311500.0,312000.0,258000.0,256500.0,28300.0,29000.0,76500.0,75000.0,60647.0,60931.0
20130719,1871.41,25760.0,25460.0,29300.0,28400.0,161500.0,162000.0,223000.0,221500.0,61300.0,60700.0,312000.0,310000.0,256000.0,260000.0,29050.0,28950.0,75100.0,75700.0,61025.0,60175.0
20130722,1880.35,25600.0,25460.0,28400.0,28000.0,162000.0,162500.0,223500.0,222000.0,61000.0,60300.0,312500.0,311000.0,261000.0,259500.0,28800.0,29000.0,77200.0,75500.0,60080.0,60931.0
20130723,1904.15,25460.0,26140.0,27900.0,28200.0,163000.0,162000.0,222000.0,222000.0,60300.0,60100.0,313500.0,321500.0,260000.0,255000.0,29100.0,29150.0,76100.0,76200.0,61403.0,61970.0
20130724,1912.08,26140.0,26300.0,28300.0,28550.0,162000.0,164000.0,221500.0,223500.0,60400.0,60200.0,321500.0,326500.0,254000.0,258500.0,29200.0,29150.0,76200.0,75600.0,62347.0,63481.0
20130725,1909.61,26340.0,26300.0,29150.0,28600.0,165500.0,166000.0,221500.0,224500.0,59800.0,60800.0,324000.0,327000.0,259000.0,260500.0,28900.0,28600.0,76900.0,76400.0,62820.0,63670.0
20130726,1910.81,26280.0,26060.0,28850.0,28150.0,165500.0,164500.0,223500.0,225500.0,61300.0,61200.0,329500.0,327000.0,261000.0,262500.0,28400.0,28150.0,76100.0,75900.0,63009.0,63292.0
20130729,1899.89,25820.0,25660.0,27950.0,27000.0,166000.0,165000.0,226500.0,230000.0,61700.0,61300.0,326500.0,324500.0,265500.0,265500.0,27950.0,27850.0,75600.0,75900.0,63198.0,63670.0
20130730,1917.05,25540.0,25800.0,27050.0,27100.0,166000.0,166000.0,231500.0,237500.0,61800.0,63200.0,324500.0,325500.0,268500.0,277500.0,28050.0,28350.0,76100.0,76700.0,64048.0,63104.0
20130731,1914.03,25600.0,25600.0,27200.0,27200.0,166500.0,163000.0,239500.0,232500.0,63400.0,63700.0,323000.0,323500.0,278000.0,274000.0,28200.0,28650.0,76400.0,75700.0,63292.0,61687.0
20130801,1920.74,25700.0,25600.0,27250.0,27400.0,163000.0,168000.0,235000.0,231500.0,64000.0,63500.0,321500.0,327500.0,275000.0,269000.0,28600.0,28600.0,75100.0,76000.0,61875.0,62159.0
20130802,1923.38,25860.0,25720.0,27500.0,27450.0,169000.0,167500.0,235500.0,231500.0,64000.0,62300.0,329000.0,335000.0,270500.0,264500.0,28700.0,28350.0,76000.0,75400.0,62631.0,63104.0
20130805,1916.22,25660.0,25480.0,27300.0,27400.0,168000.0,164500.0,232500.0,230500.0,62300.0,62300.0,336500.0,329000.0,265500.0,264500.0,28100.0,28100.0,75600.0,75100.0,63009.0,63859.0
20130806,1906.62,24900.0,25080.0,27600.0,27550.0,165500.0,165500.0,233500.0,232500.0,62300.0,62800.0,329000.0,325500.0,265500.0,266500.0,28000.0,28200.0,75000.0,74900.0,63575.0,64804.0
20130807,1878.33,24740.0,24440.0,27350.0,26550.0,164000.0,162000.0,228500.0,225000.0,62500.0,60500.0,323000.0,324000.0,265500.0,259000.0,28050.0,27800.0,74800.0,74600.0,64237.0,63765.0
20130808,1883.97,24260.0,24340.0,26350.0,26200.0,165000.0,165000.0,226500.0,225000.0,61100.0,60800.0,328500.0,323000.0,261500.0,262000.0,28600.0,29100.0,74900.0,74700.0,63859.0,64709.0
20130809,1880.71,24580.0,24600.0,26200.0,26650.0,165000.0,163000.0,227000.0,221500.0,60900.0,60000.0,327000.0,324500.0,265000.0,262500.0,29300.0,29300.0,74100.0,75300.0,64331.0,64615.0
20130812,1884.83,24600.0,24640.0,26650.0,27000.0,162000.0,162500.0,222000.0,221000.0,59400.0,60500.0,329000.0,330000.0,267000.0,265000.0,29150.0,29550.0,75500.0,75300.0,64237.0,65182.0
20130813,1913.03,24880.0,25800.0,27050.0,28300.0,162000.0,163500.0,224000.0,227000.0,60900.0,61700.0,334000.0,334000.0,265500.0,267000.0,29500.0,29900.0,75200.0,75500.0,64898.0,64709.0
20130814,1923.91,25780.0,26000.0,28750.0,29150.0,164000.0,165500.0,226000.0,233000.0,61700.0,62500.0,336500.0,335000.0,266000.0,266000.0,29850.0,29500.0,76200.0,75300.0,64520.0,64709.0
20130816,1920.11,25720.0,25900.0,28700.0,28700.0,162000.0,165000.0,233000.0,236500.0,61900.0,62900.0,332000.0,334500.0,263500.0,268000.0,29200.0,29850.0,74000.0,75000.0,63859.0,63576.0
