기준일자,KOSPI지수(종가),A000270(기아-시가),A000270(기아-종가),A000660(SK하이닉스-시가),A000660(SK하이닉스-종가),A005380(현대차-시가),A005380(현대차-종가),A005490(POSCO홀딩스-시가),A005490(POSCO홀딩스-종가),A005930(삼성전자-시가),A005930(삼성전자-종가),A005935(삼성전자우-시가),A005935(삼성전자우-종가),A006400(삼성SDI-시가),A006400(삼성SDI-종가),A035420(NAVER-시가),A035420(NAVER-종가),A035720(카카오-시가),A035720(카카오-종가),A051910(LG화학-시가),A051910(LG화학-종가)
20040716,739.39,9230.0,9250.0,10450.0,10550.0,42700.0,43000.0,155500.0,159500.0,8080.0,8460.0,5540.0,5700.0,104000.0,106500.0,10396.0,10607.0,8047.0,8289.0,53759.0,55467.0
20040719,750.4,9250.0,9330.0,10300.0,11050.0,42700.0,44000.0,159500.0,162000.0,8300.0,8530.0,5660.0,5800.0,104000.0,110000.0,10323.0,11175.0,8190.0,8387.0,55039.0,55467.0
20040720,737.0,9250.0,9250.0,10850.0,10750.0,43600.0,44450.0,158000.0,159000.0,8380.0,8340.0,5690.0,5770.0,108500.0,108000.0,11133.0,10965.0,8261.0,8030.0,54044.0,53191.0
20040721,753.32,9410.0,9290.0,11100.0,10900.0,45000.0,44300.0,160000.0,160500.0,8530.0,8590.0,5840.0,5860.0,113000.0,115000.0,11290.0,11501.0,8208.0,8030.0,53901.0,54187.0
20040722,742.63,9060.0,9140.0,10600.0,10800.0,43600.0,44250.0,157500.0,156000.0,8350.0,8350.0,5700.0,5700.0,111000.0,114000.0,11185.0,11143.0,7762.0,7557.0,53047.0,54116.0
20040723,737.51,9140.0,9090.0,10900.0,11000.0,44050.0,43750.0,156000.0,157500.0,8340.0,8360.0,5700.0,5670.0,115500.0,114000.0,11196.0,10965.0,7583.0,7200.0,53475.0,53191.0
20040726,736.21,9050.0,9100.0,10900.0,10650.0,43000.0,43000.0,157500.0,157500.0,8200.0,8360.0,5570.0,5680.0,111000.0,110000.0,10606.0,10491.0,7057.0,6888.0,52337.0,53333.0
20040727,738.51,9190.0,9070.0,10700.0,10600.0,42800.0,43200.0,156500.0,154500.0,8280.0,8400.0,5650.0,5700.0,109000.0,111500.0,10396.0,10491.0,6817.0,6701.0,53475.0,53333.0
20040728,744.42,9190.0,9150.0,10750.0,10300.0,43600.0,44400.0,155500.0,157500.0,8540.0,8460.0,5770.0,5770.0,114000.0,115000.0,10711.0,10397.0,6817.0,6371.0,54328.0,53973.0
20040729,730.61,9200.0,8990.0,10050.0,9700.0,44400.0,43000.0,158000.0,157500.0,8310.0,8220.0,5700.0,5680.0,114000.0,111000.0,10187.0,9662.0,6388.0,5844.0,54044.0,53902.0
20040730,735.34,9000.0,9100.0,9850.0,9000.0,43650.0,43400.0,158000.0,159500.0,8330.0,8340.0,5770.0,5760.0,114000.0,109500.0,9881.0,10176.0,5924.0,5853.0,54256.0,55396.0
20040802,719.59,9000.0,8990.0,8910.0,8830.0,43400.0,42400.0,159500.0,158000.0,8350.0,8160.0,5750.0,5700.0,110000.0,108500.0,10040.0,9977.0,5817.0,5550.0,54754.0,53618.0
20040803,726.44,9140.0,8880.0,8950.0,8530.0,42650.0,43700.0,156500.0,156000.0,8200.0,8260.0,5720.0,5800.0,110000.0,109500.0,10028.0,9872.0,5531.0,5371.0,53760.0,52480.0
20040804,729.41,8810.0,8730.0,8430.0,8800.0,43700.0,44800.0,157000.0,158000.0,8110.0,8260.0,5720.0,5720.0,107000.0,107000.0,9725.0,9736.0,5282.0,5675.0,51200.0,52764.0
20040805,743.35,8730.0,8800.0,8850.0,9250.0,45050.0,46700.0,158000.0,160000.0,8260.0,8460.0,5830.0,5900.0,108000.0,113000.0,9756.0,9977.0,5594.0,5648.0,53047.0,53618.0
20040806,733.95,8700.0,8600.0,9000.0,9050.0,45900.0,45000.0,159500.0,155000.0,8300.0,8390.0,5840.0,5840.0,111000.0,113000.0,9766.0,9872.0,5532.0,5407.0,52407.0,52338.0
20040809,742.13,8690.0,8890.0,8900.0,9350.0,45000.0,46050.0,152500.0,158500.0,8160.0,8380.0,5780.0,5800.0,111000.0,116500.0,9766.0,9777.0,5264.0,5291.0,52052.0,53049.0
20040810,748.62,8870.0,9090.0,9290.0,9300.0,46050.0,45750.0,157500.0,160000.0,8340.0,8480.0,5830.0,5860.0,118000.0,115500.0,9672.0,10009.0,5228.0,5246.0,52053.0,53902.0
20040811,753.06,9130.0,9060.0,9470.0,9050.0,46050.0,46150.0,162000.0,163500.0,8560.0,8510.0,5880.0,5780.0,116500.0,116500.0,10102.0,9819.0,5336.0,5104.0,54612.0,54187.0
20040812,766.7,9150.0,9500.0,9050.0,9000.0,45800.0,47100.0,164000.0,165000.0,8460.0,8620.0,5740.0,5780.0,116500.0,118500.0,9818.0,9882.0,5121.0,5309.0,54612.0,56178.0
20040813,776.02,9500.0,9680.0,8960.0,8820.0,47700.0,47000.0,163500.0,163000.0,8620.0,8760.0,5750.0,5790.0,117500.0,118500.0,9871.0,10145.0,5353.0,5568.0,56034.0,59449.0
20040816,773.85,9670.0,9630.0,8820.0,9140.0,47250.0,48600.0,162000.0,160500.0,8720.0,8600.0,5750.0,5750.0,119500.0,118000.0,10293.0,10440.0,5638.0,5487.0,59022.0,59022.0
20040817,771.03,9730.0,9360.0,9300.0,9010.0,48500.0,47350.0,161000.0,163000.0,8700.0,8510.0,5820.0,5720.0,121000.0,118000.0,10701.0,10071.0,5612.0,5496.0,60088.0,58382.0
20040818,773.19,9440.0,9270.0,9010.0,9050.0,47650.0,47250.0,162000.0,163000.0,8590.0,8600.0,5690.0,5730.0,117500.0,123500.0,10081.0,10082.0,5496.0,5380.0,58381.0,59307.0
20040819,788.53,9280.0,9550.0,9210.0,9260.0,47750.0,47650.0,164000.0,164500.0,8690.0,8830.0,5790.0,5820.0,124500.0,126000.0,10176.0,10261.0,5477.0,5460.0,59732.0,59876.0
20040820,787.64,9650.0,9760.0,9290.0,9330.0,47300.0,47650.0,164500.0,165500.0,8790.0,8680.0,5800.0,5790.0,125500.0,126000.0,10154.0,10239.0,5424.0,5407.0,59733.0,60444.0
20040823,787.65,9960.0,9800.0,9500.0,9790.0,47500.0,47650.0,165500.0,162500.0,8740.0,8760.0,5800.0,5790.0,127500.0,125000.0,10354.0,10292.0,5505.0,5505.0,61013.0,59733.0
20040824,792.34,10000.0,9840.0,9910.0,10100.0,47800.0,48650.0,161000.0,160000.0,8780.0,8900.0,5790.0,5880.0,125500.0,125500.0,10345.0,10324.0,5594.0,5889.0,60870.0,59378.0
20040825,803.97,9900.0,9930.0,10150.0,10100.0,48800.0,49100.0,158500.0,160500.0,8920.0,9020.0,5900.0,5970.0,126000.0,125500.0,10366.0,10534.0,5853.0,5907.0,59377.0,60444.0
20040826,810.21,9930.0,9990.0,10250.0,10100.0,49250.0,49200.0,160000.0,159000.0,9100.0,9120.0,5990.0,6020.0,126000.0,125500.0,10574.0,10607.0,5959.0,5924.0,61154.0,61227.0
20040827,810.3,10100.0,10300.0,10200.0,10300.0,49750.0,49300.0,159000.0,159500.0,9120.0,9170.0,6000.0,6030.0,126000.0,126000.0,10711.0,10607.0,6066.0,5915.0,61439.0,61867.0
20040830,805.19,10350.0,10250.0,10450.0,10600.0,49950.0,49550.0,160000.0,163000.0,9170.0,9160.0,6010.0,5980.0,126000.0,123000.0,10553.0,10344.0,5888.0,5666.0,61225.0,62578.0
20040831,803.57,10050.0,10100.0,10650.0,10450.0,49300.0,49900.0,162500.0,165500.0,9020.0,9020.0,5960.0,5940.0,120000.0,118000.0,10396.0,10344.0,5639.0,5800.0,62293.0,62293.0
20040901,817.36,10050.0,10500.0,10450.0,10350.0,50200.0,50300.0,165500.0,166500.0,9020.0,9060.0,5960.0,6020.0,118000.0,117000.0,10449.0,11374.0,5834.0,6263.0,62151.0,62151.0
20040902,823.83,10350.0,10600.0,10400.0,10400.0,50800.0,52400.0,166000.0,165500.0,9040.0,9040.0,6060.0,6010.0,117500.0,118000.0,11394.0,11437.0,6245.0,6379.0,61724.0,61582.0
20040903,820.69,10700.0,10700.0,10450.0,9960.0,53300.0,52200.0,167000.0,168000.0,8920.0,8730.0,5950.0,5810.0,117500.0,116500.0,11447.0,11447.0,6477.0,6299.0,61652.0,62009.0
20040906,824.21,10850.0,10650.0,9890.0,9920.0,52200.0,51800.0,168500.0,171500.0,8700.0,8670.0,5770.0,5800.0,116000.0,115500.0,11499.0,11437.0,6255.0,6478.0,62576.0,60729.0
20040907,818.8,10900.0,10600.0,9980.0,9820.0,51600.0,50500.0,169000.0,171000.0,8680.0,8680.0,5840.0,5860.0,115000.0,111500.0,11446.0,11184.0,6531.0,5764.0,60160.0,59591.0
20040908,815.85,10600.0,10650.0,9710.0,9970.0,50900.0,50300.0,171000.0,174500.0,8680.0,8670.0,5860.0,5850.0,111500.0,112000.0,11310.0,10723.0,5834.0,5710.0,59021.0,59236.0
20040909,821.88,10650.0,10800.0,10000.0,9960.0,50400.0,50600.0,174500.0,176000.0,8670.0,8780.0,5960.0,6020.0,112000.0,113000.0,10722.0,10712.0,5746.0,5800.0,59733.0,59733.0
20040910,836.34,10750.0,10750.0,10250.0,10200.0,50900.0,52200.0,176000.0,184000.0,8840.0,9150.0,6040.0,6420.0,113000.0,119500.0,10722.0,10502.0,5817.0,5666.0,60302.0,60800.0
20040913,851.91,10850.0,11200.0,10500.0,10800.0,53100.0,53800.0,183500.0,183500.0,9270.0,9500.0,6519.0,6680.0,120000.0,122500.0,10438.0,10681.0,5710.0,5826.0,61723.0,61867.0
20040914,851.42,11150.0,10950.0,10950.0,10850.0,54300.0,54100.0,181500.0,177500.0,9740.0,9670.0,6620.0,6270.0,123500.0,118000.0,10711.0,10292.0,5888.0,5710.0,63287.0,62649.0
20040915,850.63,11050.0,11350.0,10900.0,11400.0,54500.0,56600.0,177500.0,180500.0,9550.0,9560.0,6200.0,6120.0,117500.0,117000.0,10291.0,10302.0,5799.0,5853.0,62648.0,61653.0
20040916,855.38,11100.0,11100.0,11250.0,11150.0,56200.0,55700.0,177000.0,183000.0,9420.0,9600.0,6090.0,6180.0,116000.0,118000.0,10302.0,10302.0,5816.0,5915.0,62221.0,63147.0
20040917,848.11,11000.0,11000.0,11350.0,10950.0,55500.0,56000.0,181000.0,180000.0,9600.0,9390.0,6220.0,6280.0,118000.0,113000.0,10396.0,10806.0,5960.0,5889.0,63145.0,62578.0
20040920,856.87,10950.0,11000.0,10400.0,10700.0,56200.0,56700.0,179500.0,180000.0,9370.0,9380.0,6300.0,6260.0,112500.0,113500.0,10922.0,10891.0,5951.0,5746.0,62505.0,63289.0
20040921,857.15,11000.0,10850.0,10900.0,11000.0,57000.0,55000.0,179500.0,177500.0,9460.0,9480.0,6350.0,6280.0,114000.0,112500.0,10869.0,10565.0,5754.0,5692.0,63715.0,64000.0
20040922,835.1,10950.0,10200.0,11050.0,10500.0,55600.0,53500.0,179000.0,174000.0,9500.0,9250.0,6300.0,6170.0,113500.0,112500.0,10512.0,10281.0,5692.0,5505.0,64142.0,62791.0
20040923,829.68,10150.0,10450.0,10300.0,10400.0,52600.0,53000.0,171000.0,173000.0,9160.0,9200.0,6020.0,6060.0,112000.0,112500.0,10123.0,9924.0,5398.0,5452.0,62861.0,63858.0
20040924,832.1,10350.0,10700.0,10450.0,10400.0,53000.0,53100.0,171000.0,173000.0,9120.0,9180.0,6020.0,6050.0,113000.0,115000.0,9797.0,9882.0,5532.0,5550.0,63146.0,62933.0
20040930,835.09,10500.0,10600.0,10350.0,10500.0,53000.0,53100.0,173000.0,171500.0,9060.0,9160.0,5960.0,6030.0,115500.0,113500.0,9777.0,10114.0,5478.0,5407.0,62577.0,62151.0
20041001,846.01,10500.0,10900.0,10600.0,11100.0,53800.0,55900.0,172000.0,175000.0,9160.0,9220.0,6030.0,6060.0,113500.0,115000.0,10113.0,10082.0,5397.0,5460.0,61439.0,62009.0
20041004,880.84,11000.0,11500.0,11550.0,11600.0,56400.0,59100.0,176500.0,178500.0,9420.0,9800.0,6140.0,6300.0,117500.0,122500.0,10260.0,10198.0,5639.0,5639.0,62008.0,64000.0
20041005,884.84,11500.0,11550.0,11650.0,11850.0,59100.0,60600.0,179500.0,179000.0,9859.0,9760.0,6320.0,6310.0,123000.0,123500.0,10260.0,9935.0,5710.0,5684.0,64994.0,64427.0
20041006,887.45,11500.0,11300.0,11900.0,12750.0,60400.0,59100.0,179000.0,184000.0,9790.0,9890.0,6330.0,6350.0,124000.0,122000.0,9987.0,9830.0,5692.0,5559.0,64994.0,65138.0
20041007,885.33,11250.0,11300.0,12950.0,13650.0,59600.0,59900.0,185000.0,187000.0,9820.0,9760.0,6370.0,6320.0,122000.0,119000.0,9872.0,9977.0,5531.0,5478.0,65564.0,64853.0
20041008,881.38,11100.0,11200.0,13700.0,14300.0,59100.0,59900.0,184500.0,183500.0,9660.0,9530.0,6350.0,6220.0,118000.0,118500.0,9872.0,10051.0,5433.0,5487.0,64071.0,64711.0
20041011,881.11,11200.0,11550.0,14550.0,14400.0,59000.0,59100.0,180500.0,183000.0,9410.0,9330.0,6160.0,6030.0,118500.0,120000.0,10081.0,10344.0,5442.0,5559.0,63857.0,65493.0
20041012,858.09,11400.0,10850.0,14350.0,13350.0,58500.0,56900.0,183500.0,183000.0,9280.0,8920.0,6000.0,5850.0,119500.0,113000.0,10292.0,9977.0,5576.0,5425.0,65706.0,63004.0
20041013,856.18,11000.0,10650.0,13650.0,13400.0,57500.0,58200.0,183000.0,178000.0,8940.0,8980.0,5850.0,5880.0,113500.0,113500.0,10134.0,10040.0,5513.0,5576.0,63857.0,62791.0
20041014,846.63,10650.0,10750.0,13100.0,13500.0,58000.0,58900.0,171000.0,171500.0,8960.0,8880.0,5800.0,5960.0,112000.0,112000.0,10008.0,9767.0,5602.0,5496.0,61937.0,63360.0
20041015,841.94,10750.0,10350.0,13200.0,14200.0,58000.0,58000.0,170000.0,170000.0,8820.0,8740.0,5850.0,5930.0,110500.0,112500.0,9651.0,9893.0,5424.0,5094.0,62364.0,62080.0
20041018,848.27,10350.0,10250.0,14450.0,13850.0,58000.0,58100.0,171500.0,172000.0,8640.0,8650.0,5870.0,5830.0,112000.0,113500.0,9724.0,10082.0,5111.0,5005.0,61581.0,61796.0
20041019,855.77,10400.0,10550.0,14250.0,13450.0,59100.0,59500.0,172500.0,171000.0,8800.0,8770.0,5860.0,5880.0,115000.0,114500.0,9924.0,9977.0,5112.0,5014.0,62151.0,62222.0
20041020,828.61,10650.0,10550.0,13500.0,12950.0,59000.0,56800.0,169000.0,168500.0,8620.0,8570.0,5820.0,5820.0,113500.0,110500.0,9976.0,9462.0,4951.0,4827.0,61440.0,60302.0
20041021,820.63,10550.0,10800.0,13050.0,12900.0,56500.0,55300.0,167500.0,165000.0,8570.0,8580.0,5890.0,5840.0,110500.0,105000.0,9346.0,8979.0,4826.0,4577.0,59875.0,59022.0
20041022,828.17,11000.0,10550.0,13000.0,12450.0,54600.0,53300.0,165000.0,166500.0,8700.0,8750.0,5880.0,5940.0,106000.0,106500.0,8979.0,9084.0,4541.0,4399.0,58594.0,60018.0
20041025,808.14,10300.0,10100.0,12300.0,12600.0,52000.0,51200.0,164000.0,163000.0,8660.0,8560.0,5860.0,5920.0,105500.0,101000.0,9032.0,9137.0,4318.0,4247.0,59022.0,58880.0
20041026,813.7,10000.0,10150.0,12900.0,12150.0,51000.0,53000.0,166000.0,164000.0,8590.0,8600.0,5880.0,5840.0,100500.0,99900.0,9156.0,9189.0,4246.0,4256.0,59732.0,59378.0
20041027,809.91,10300.0,10050.0,12400.0,11900.0,53500.0,52700.0,165500.0,166000.0,8670.0,8580.0,5840.0,5810.0,101000.0,96500.0,9293.0,8937.0,4317.0,4300.0,60088.0,59164.0
20041028,833.54,10250.0,10150.0,12400.0,12950.0,54100.0,53800.0,168000.0,171000.0,8820.0,8790.0,5900.0,5910.0,98200.0,100500.0,9136.0,9347.0,4443.0,4443.0,58879.0,60018.0
20041029,834.84,10350.0,10500.0,12750.0,12700.0,53200.0,54300.0,167000.0,167500.0,8760.0,8790.0,5900.0,6000.0,99100.0,101000.0,9178.0,9126.0,4372.0,4399.0,58595.0,59591.0
20041101,835.66,10450.0,10400.0,12800.0,12150.0,53800.0,54000.0,166500.0,166000.0,8750.0,8790.0,6020.0,5970.0,99700.0,99500.0,9053.0,9137.0,4389.0,4372.0,59519.0,59449.0
20041102,846.67,10600.0,10950.0,12150.0,12200.0,54800.0,55300.0,167500.0,169000.0,8720.0,8800.0,5940.0,6000.0,99500.0,101000.0,9146.0,9399.0,4398.0,4523.0,59305.0,60089.0
20041103,861.05,11100.0,11100.0,12200.0,12750.0,55300.0,56500.0,170000.0,171500.0,8840.0,9100.0,6020.0,6170.0,101500.0,101000.0,9357.0,9421.0,4523.0,4577.0,60302.0,60160.0
20041104,851.2,11200.0,11100.0,12500.0,12200.0,57100.0,55700.0,172000.0,169500.0,9120.0,8960.0,6170.0,6130.0,100500.0,100500.0,9462.0,9169.0,4585.0,4461.0,60586.0,60444.0
20041105,860.68,11300.0,11300.0,12400.0,12050.0,56700.0,56300.0,172500.0,172500.0,9040.0,9050.0,6130.0,6150.0,101500.0,99500.0,9220.0,9021.0,4496.0,4372.0,61012.0,60587.0
20041108,846.11,11400.0,11150.0,12100.0,11650.0,56800.0,54900.0,173000.0,170000.0,9170.0,8800.0,6220.0,6120.0,100000.0,96400.0,8979.0,8927.0,4336.0,4390.0,61297.0,61084.0
20041109,844.15,11150.0,10900.0,11500.0,11450.0,54300.0,54700.0,170000.0,169500.0,8690.0,8620.0,6100.0,6060.0,96200.0,95000.0,8895.0,8927.0,4353.0,4318.0,61013.0,60160.0
20041110,860.54,11050.0,11000.0,11500.0,12000.0,54500.0,54100.0,170000.0,173000.0,8640.0,8780.0,6110.0,6080.0,95000.0,95500.0,8926.0,9042.0,4317.0,4407.0,59306.0,59733.0
20041111,861.26,11000.0,11050.0,11800.0,11750.0,53600.0,54400.0,173000.0,172500.0,8780.0,8740.0,6110.0,6120.0,95100.0,100000.0,8937.0,8990.0,4372.0,4399.0,59733.0,59804.0
20041112,876.67,11150.0,11150.0,12100.0,11900.0,55500.0,55800.0,175000.0,176500.0,8980.0,8970.0,6190.0,6270.0,101500.0,103500.0,9156.0,9504.0,4505.0,4925.0,60302.0,61440.0
20041115,882.33,11150.0,10800.0,12100.0,12200.0,55800.0,55200.0,180000.0,180500.0,9060.0,9130.0,6300.0,6210.0,105500.0,104500.0,9566.0,9388.0,5085.0,4996.0,61724.0,62862.0
20041116,876.61,10700.0,10750.0,12400.0,12250.0,54700.0,54100.0,181000.0,179000.0,9180.0,9110.0,6260.0,6090.0,104000.0,105500.0,9482.0,9220.0,4979.0,4765.0,62577.0,62791.0
20041117,885.42,10900.0,10950.0,12400.0,12500.0,54800.0,54100.0,179000.0,181000.0,9120.0,9230.0,6090.0,6030.0,106000.0,107500.0,9241.0,9347.0,4764.0,4818.0,63431.0,62933.0
20041118,875.84,10800.0,10700.0,12700.0,11900.0,54200.0,52600.0,181500.0,181000.0,9300.0,9270.0,6050.0,6180.0,108000.0,107500.0,9316.0,9075.0,4782.0,4604.0,62933.0,61582.0
20041119,867.03,10650.0,10500.0,12100.0,12150.0,52600.0,53200.0,178500.0,177000.0,9200.0,9080.0,6190.0,6080.0,107000.0,106000.0,9073.0,9095.0,4603.0,4675.0,61581.0,61298.0
20041122,849.99,10350.0,10100.0,11850.0,11700.0,52200.0,51900.0,177000.0,174500.0,8840.0,8800.0,6000.0,5940.0,103500.0,103000.0,8979.0,9242.0,4586.0,4854.0,61297.0,61582.0
20041123,860.4,10150.0,10100.0,11750.0,11600.0,52300.0,53200.0,176500.0,179000.0,8900.0,8820.0,5960.0,5860.0,104500.0,106000.0,9262.0,9189.0,4880.0,4800.0,61582.0,62293.0
20041124,872.56,10100.0,10150.0,11550.0,11400.0,52700.0,54400.0,177000.0,182500.0,8760.0,8790.0,5860.0,5860.0,105500.0,106500.0,9210.0,9242.0,4746.0,4675.0,62862.0,62791.0
20041125,872.49,10350.0,10200.0,11400.0,11050.0,54000.0,54100.0,182500.0,187000.0,8800.0,8820.0,5860.0,5870.0,108000.0,105000.0,9189.0,9021.0,4684.0,4497.0,62720.0,62080.0
20041126,858.12,10150.0,10050.0,10900.0,10550.0,54100.0,52500.0,190000.0,189000.0,8770.0,8660.0,5820.0,5820.0,105000.0,106000.0,9021.0,9064.0,4460.0,4354.0,62862.0,62151.0
20041129,865.4,10100.0,10000.0,10550.0,10150.0,51500.0,51000.0,192000.0,193000.0,8580.0,8520.0,5810.0,5760.0,106500.0,105500.0,9136.0,8990.0,4371.0,4354.0,61440.0,61582.0
20041130,878.06,10000.0,9990.0,10100.0,10350.0,50800.0,51600.0,195500.0,195500.0,8540.0,8690.0,5800.0,5850.0,105500.0,107500.0,8989.0,9242.0,4326.0,4291.0,61510.0,61867.0
20041201,876.8,9980.0,9800.0,10250.0,10700.0,51000.0,51000.0,195500.0,195000.0,8570.0,8580.0,5770.0,5830.0,106500.0,105000.0,9188.0,9189.0,4291.0,4363.0,62151.0,61724.0
20041202,884.1,10000.0,9850.0,10950.0,10350.0,52100.0,51200.0,198000.0,203000.0,8720.0,8570.0,5870.0,5800.0,107000.0,105500.0,9294.0,9294.0,4442.0,4407.0,62719.0,62436.0
20041203,882.55,9950.0,10150.0,10600.0,10650.0,51500.0,51800.0,199500.0,199500.0,8660.0,8520.0,5900.0,5860.0,107000.0,107500.0,9419.0,9388.0,4424.0,4309.0,63146.0,62151.0
20041206,870.75,10150.0,10050.0,10500.0,10400.0,51800.0,52000.0,197000.0,197500.0,8500.0,8360.0,5840.0,5840.0,107500.0,105000.0,9357.0,9032.0,4318.0,4381.0,62151.0,62222.0
20041207,861.07,10000.0,9950.0,10350.0,10500.0,51400.0,50500.0,197000.0,187000.0,8290.0,8220.0,5760.0,5640.0,104000.0,100000.0,9032.0,8959.0,4380.0,4291.0,62151.0,62293.0
20041208,871.74,9950.0,10150.0,10350.0,10450.0,49800.0,51400.0,182000.0,182500.0,8110.0,8390.0,5550.0,5650.0,99100.0,101000.0,8926.0,8318.0,4282.0,4265.0,62434.0,62009.0
20041209,861.31,10100.0,9790.0,10500.0,10550.0,51300.0,50500.0,183500.0,184000.0,8340.0,8260.0,5580.0,5550.0,100000.0,99100.0,8379.0,8454.0,4264.0,4274.0,61582.0,60373.0
20041210,844.85,9850.0,9910.0,10700.0,10350.0,50300.0,50200.0,182000.0,179500.0,8220.0,8120.0,5490.0,5340.0,98600.0,100500.0,8411.0,8454.0,4282.0,4256.0,60017.0,58311.0
20041213,844.2,9910.0,10100.0,10400.0,10400.0,50000.0,51200.0,178500.0,179500.0,8000.0,8040.0,5310.0,5320.0,100500.0,102500.0,8453.0,8579.0,4255.0,4086.0,57884.0,57600.0
20041214,849.4,10000.0,9940.0,10500.0,11000.0,50700.0,52300.0,182000.0,186500.0,8040.0,8250.0,5300.0,5430.0,102500.0,106000.0,8537.0,8570.0,4032.0,3863.0,56959.0,58169.0
20041215,868.84,9960.0,10100.0,11200.0,11600.0,52500.0,53200.0,186000.0,188000.0,8360.0,8570.0,5460.0,5710.0,107000.0,108500.0,8653.0,8664.0,3845.0,3819.0,58026.0,58951.0
20041216,873.7,10150.0,10250.0,11750.0,11550.0,53300.0,53200.0,186500.0,184000.0,8670.0,8800.0,5760.0,5770.0,109500.0,112000.0,8664.0,8738.0,3872.0,3899.0,58951.0,59164.0
20041217,875.13,10300.0,10050.0,11650.0,11600.0,52900.0,53700.0,184000.0,184000.0,8820.0,8880.0,5730.0,5770.0,112500.0,111000.0,8716.0,8570.0,3899.0,3926.0,59519.0,58738.0
20041220,884.31,10050.0,10050.0,11600.0,11500.0,53400.0,53800.0,181000.0,187500.0,8740.0,8900.0,5760.0,5790.0,111000.0,114500.0,8465.0,8465.0,3943.0,3908.0,59447.0,59947.0
20041221,882.82,9950.0,10150.0,11450.0,11550.0,53900.0,53400.0,188000.0,189000.0,8920.0,8920.0,5850.0,5850.0,114500.0,112500.0,8465.0,8434.0,3907.0,3836.0,59945.0,59947.0
20041222,883.38,10150.0,10400.0,11750.0,11400.0,53600.0,52900.0,190500.0,190000.0,8970.0,8850.0,5890.0,5850.0,114000.0,111000.0,8558.0,8454.0,3880.0,3872.0,59946.0,59733.0
20041223,876.88,10400.0,10500.0,11500.0,11000.0,53100.0,53000.0,190500.0,192000.0,8900.0,8690.0,5870.0,5760.0,111000.0,107500.0,8454.0,8307.0,3890.0,3828.0,59733.0,59733.0
20041224,879.92,10350.0,10700.0,11000.0,11000.0,52800.0,53500.0,192000.0,192500.0,8690.0,8660.0,5710.0,5760.0,107500.0,108500.0,8307.0,8360.0,3782.0,3899.0,59733.0,59591.0
20041227,876.98,10600.0,10700.0,11000.0,10900.0,53400.0,52400.0,194000.0,192500.0,8660.0,8750.0,5760.0,5760.0,108500.0,109000.0,8296.0,8297.0,3925.0,3988.0,59234.0,59449.0
20041228,878.43,10700.0,10950.0,10800.0,10600.0,52100.0,52000.0,193500.0,194000.0,8720.0,8720.0,5750.0,5800.0,107500.0,108000.0,8307.0,8255.0,3978.0,3836.0,59448.0,59520.0
20041229,884.27,10600.0,10900.0,10750.0,11200.0,52000.0,53700.0,189500.0,186500.0,8680.0,8890.0,5790.0,5840.0,107500.0,110000.0,8297.0,8402.0,3890.0,3944.0,58311.0,58311.0
20041230,895.92,10850.0,10900.0,11200.0,11650.0,54000.0,55500.0,187000.0,187000.0,8860.0,9010.0,5840.0,5970.0,110500.0,113000.0,8412.0,8769.0,3970.0,4140.0,58452.0,58667.0
20050103,893.71,11000.0,10600.0,11800.0,11600.0,55500.0,55500.0,187000.0,185000.0,9050.0,9020.0,6000.0,5980.0,114000.0,112000.0,8937.0,9158.0,4193.0,4238.0,59376.0,58596.0
20050104,886.9,10600.0,10600.0,11550.0,11750.0,55000.0,54800.0,185000.0,182500.0,9000.0,8940.0,5960.0,5990.0,108000.0,104500.0,9084.0,9032.0,4247.0,4149.0,58951.0,58951.0
20050105,885.19,10550.0,10550.0,11600.0,11850.0,53800.0,54700.0,180000.0,180000.0,8800.0,8860.0,5860.0,5850.0,103000.0,102500.0,8884.0,8927.0,4104.0,4265.0,58595.0,58951.0
20050106,871.28,10550.0,10500.0,11700.0,11900.0,54800.0,53600.0,178500.0,178000.0,8780.0,8700.0,5830.0,5760.0,102500.0,104000.0,8968.0,8979.0,4300.0,4532.0,59234.0,60018.0
20050107,870.84,10500.0,10650.0,12000.0,11700.0,54200.0,54700.0,177000.0,176500.0,8820.0,8810.0,5810.0,5800.0,103000.0,102500.0,9053.0,9285.0,4532.0,4515.0,60017.0,59093.0
20050110,874.18,10850.0,10950.0,11800.0,12500.0,55200.0,55000.0,176000.0,176500.0,8840.0,8760.0,5870.0,5860.0,101500.0,101500.0,9398.0,9504.0,4603.0,4523.0,59163.0,58596.0
20050111,884.29,11000.0,11000.0,12500.0,12100.0,54600.0,54900.0,176500.0,181500.0,8760.0,8840.0,5860.0,5830.0,102000.0,106000.0,9451.0,9609.0,4541.0,4506.0,58594.0,58596.0
20050112,880.03,11050.0,11000.0,12300.0,11800.0,55100.0,54000.0,179000.0,178000.0,8870.0,8840.0,5870.0,5890.0,105500.0,102500.0,9661.0,9725.0,4505.0,4354.0,58737.0,57173.0
20050113,885.54,11250.0,11100.0,11800.0,12050.0,54200.0,54500.0,180000.0,181000.0,8840.0,8880.0,5930.0,5990.0,103000.0,104500.0,9809.0,9662.0,4398.0,4363.0,57172.0,56178.0
20050114,905.1,11100.0,11300.0,11750.0,12250.0,53900.0,55800.0,182500.0,183000.0,8800.0,9430.0,6000.0,6420.0,103500.0,105500.0,9567.0,9662.0,4247.0,4283.0,56177.0,56462.0
